,enter_time,leave_time
flow_1972_0,2651.0,2737.0
flow_2215_0,2652.0,2704.0
flow_2214_0,2709.0,2816.0
flow_1896_0,2731.0,2783.0
flow_1371_0,2734.0,2926.0
flow_2581_0,2741.0,2816.0
flow_1043_0,2751.0,2821.0
flow_2225_0,2752.0,2805.0
flow_2911_0,2754.0,2823.0
flow_2912_0,2756.0,2827.0
flow_496_0,2761.0,2813.0
flow_1584_0,2764.0,2817.0
flow_1578_0,2765.0,2931.0
flow_1349_0,2771.0,2841.0
flow_502_0,2774.0,2844.0
flow_2231_0,2780.0,2832.0
flow_2235_0,2783.0,2846.0
flow_1075_0,2791.0,2861.0
flow_501_0,2791.0,2946.0
flow_1381_0,2793.0,2950.0
flow_2914_0,2793.0,2863.0
flow_766_0,2805.0,2876.0
flow_755_0,2806.0,2966.0
flow_1969_0,2819.0,2906.0
flow_2239_0,2873.0,2936.0
flow_2240_0,2876.0,2927.0
flow_1385_0,2881.0,2970.0
flow_2244_0,2885.0,2946.0
flow_1592_0,2886.0,3096.0
flow_1798_0,2888.0,2996.0
flow_1598_0,2915.0,2967.0
flow_2923_0,2931.0,3046.0
flow_2925_0,2943.0,3026.0
flow_2226_0,2956.0,3026.0
flow_1580_0,2979.0,3086.0
flow_1393_0,3001.0,3101.0
flow_2927_0,3051.0,3121.0
flow_1396_0,3072.0,3123.0
flow_536_0,3101.0,3153.0
flow_2929_0,3101.0,3176.0
flow_2932_0,3103.0,3181.0
flow_2631_0,3131.0,3206.0
flow_1601_0,3140.0,3210.0
flow_2218_0,3141.0,3210.0
flow_2251_0,3156.0,3466.0
flow_1394_0,3165.0,3357.0
flow_2939_0,3201.0,3270.0
flow_2222_0,3205.0,3286.0
flow_553_0,3234.0,3305.0
flow_1927_0,3241.0,3293.0
flow_2009_0,3243.0,3471.0
flow_2000_0,3256.0,3326.0
flow_1407_0,3264.0,3467.0
flow_2256_0,3282.0,3335.0
flow_2257_0,3286.0,3526.0
flow_2258_0,3289.0,3340.0
flow_2260_0,3291.0,3344.0
flow_1810_0,3292.0,3343.0
flow_2262_0,3295.0,3531.0
flow_2266_0,3301.0,3533.0
flow_2940_0,3321.0,3416.0
flow_2942_0,3324.0,3396.0
flow_789_0,3331.0,3535.0
flow_2675_0,3361.0,3430.0
flow_794_0,3365.0,3434.0
flow_800_0,3367.0,3437.0
flow_1412_0,3371.0,3470.0
flow_1413_0,3373.0,3527.0
flow_1416_0,3376.0,3531.0
flow_2274_0,3378.0,3538.0
flow_1826_0,3381.0,3434.0
flow_2277_0,3384.0,3566.0
flow_1414_0,3385.0,3456.0
flow_551_0,3411.0,3533.0
flow_2390_0,3413.0,3536.0
flow_793_0,3414.0,3570.0
flow_2261_0,3417.0,3486.0
flow_1825_0,3418.0,3506.0
flow_2004_0,3431.0,3517.0
flow_2224_0,3431.0,3539.0
flow_2019_0,3432.0,nan
flow_2012_0,3433.0,3520.0
flow_2944_0,3451.0,3520.0
flow_2945_0,3501.0,nan
flow_2947_0,3504.0,3574.0
flow_2949_0,3541.0,nan
flow_2952_0,3544.0,nan
flow_2954_0,3561.0,nan
flow_2284_0,3562.0,nan
flow_2957_0,3563.0,nan
flow_2021_0,3573.0,nan
flow_1612_0,3586.0,nan
