,enter_time,leave_time
flow_2874_0,2151.0,2236.0
flow_1954_0,2153.0,2223.0
flow_1543_0,2153.0,2240.0
flow_2130_0,2155.0,2226.0
flow_2131_0,2158.0,2228.0
flow_2136_0,2162.0,2231.0
flow_2137_0,2165.0,2296.0
flow_2880_0,2166.0,2242.0
flow_2138_0,2167.0,2300.0
flow_2847_0,2169.0,2239.0
flow_2141_0,2172.0,2326.0
flow_737_0,2181.0,2251.0
flow_739_0,2184.0,2296.0
flow_2145_0,2191.0,2261.0
flow_2146_0,2194.0,2331.0
flow_741_0,2211.0,2300.0
flow_742_0,2213.0,2326.0
flow_1756_0,2237.0,2307.0
flow_97_0,2241.0,2331.0
flow_743_0,2261.0,2334.0
flow_744_0,2263.0,2336.0
flow_745_0,2266.0,2416.0
flow_746_0,2268.0,2338.0
flow_748_0,2270.0,2341.0
flow_1927_0,2271.0,2323.0
flow_749_0,2273.0,2343.0
flow_750_0,2291.0,2360.0
flow_2147_0,2291.0,2360.0
flow_2150_0,2293.0,2376.0
flow_751_0,2294.0,2364.0
flow_753_0,2321.0,2391.0
flow_754_0,2324.0,2406.0
flow_431_0,2333.0,2590.0
flow_1765_0,2374.0,2536.0
flow_350_0,2377.0,2540.0
flow_1743_0,2381.0,2537.0
flow_2155_0,2381.0,2542.0
flow_2893_0,2383.0,2540.0
flow_2156_0,2383.0,2545.0
flow_1961_0,2386.0,2547.0
flow_1551_0,2391.0,2610.0
flow_755_0,2391.0,2461.0
flow_1552_0,2393.0,2626.0
flow_757_0,2394.0,2464.0
flow_760_0,2396.0,2467.0
flow_766_0,2399.0,2486.0
flow_769_0,2402.0,2543.0
flow_2898_0,2411.0,2545.0
flow_1346_0,2436.0,2506.0
flow_1746_0,2441.0,2511.0
flow_2159_0,2444.0,2550.0
flow_2164_0,2446.0,2552.0
flow_1969_0,2450.0,2520.0
flow_2169_0,2452.0,2522.0
flow_2172_0,2454.0,2555.0
flow_1557_0,2461.0,2630.0
flow_288_0,2463.0,2656.0
flow_989_0,2466.0,2659.0
flow_1567_0,2468.0,2662.0
flow_2175_0,2471.0,2541.0
flow_2176_0,2474.0,2557.0
flow_771_0,2491.0,2560.0
flow_773_0,2493.0,2696.0
flow_2166_0,2501.0,2665.0
flow_2894_0,2512.0,2565.0
flow_2896_0,2516.0,2667.0
flow_774_0,2531.0,2700.0
flow_776_0,2533.0,2716.0
flow_2184_0,2541.0,2611.0
flow_1340_0,2541.0,2670.0
flow_2185_0,2544.0,2697.0
flow_1033_0,2546.0,2598.0
flow_1979_0,2546.0,2617.0
flow_778_0,2571.0,2641.0
flow_779_0,2574.0,2720.0
flow_2882_0,2606.0,2701.0
flow_780_0,2621.0,2691.0
flow_781_0,2623.0,2694.0
flow_783_0,2626.0,2696.0
flow_784_0,2628.0,2699.0
flow_785_0,2631.0,2702.0
flow_786_0,2633.0,2704.0
flow_114_0,2642.0,2693.0
flow_787_0,2681.0,2750.0
flow_789_0,2683.0,2753.0
flow_791_0,2701.0,2786.0
flow_792_0,2703.0,2790.0
flow_793_0,2721.0,2794.0
flow_794_0,2724.0,2826.0
flow_796_0,2726.0,2796.0
flow_799_0,2729.0,2800.0
flow_800_0,2733.0,2830.0
flow_2390_0,2754.0,2836.0
flow_1758_0,2761.0,2813.0
flow_142_0,2764.0,2916.0
flow_2917_0,2773.0,2846.0
flow_2919_0,2791.0,2861.0
flow_2188_0,2811.0,2966.0
flow_2189_0,2813.0,2969.0
flow_803_0,2821.0,2966.0
flow_804_0,2823.0,2970.0
flow_139_0,2830.0,2882.0
flow_806_0,2871.0,3056.0
flow_810_0,2873.0,3060.0
flow_811_0,2876.0,3126.0
flow_812_0,2878.0,2948.0
flow_2191_0,2881.0,3056.0
flow_814_0,2881.0,2951.0
flow_815_0,2883.0,3130.0
flow_2192_0,2884.0,2954.0
flow_2921_0,2891.0,3133.0
flow_2879_0,2901.0,2971.0
flow_816_0,2901.0,2971.0
flow_817_0,2903.0,2974.0
flow_2194_0,2904.0,2976.0
flow_818_0,2905.0,3136.0
flow_822_0,2908.0,3139.0
flow_823_0,2910.0,3141.0
flow_825_0,2913.0,3216.0
flow_2924_0,2926.0,2996.0
flow_330_0,2931.0,3000.0
flow_1578_0,2954.0,3061.0
flow_2196_0,2961.0,3126.0
flow_827_0,2961.0,3221.0
flow_2197_0,2963.0,3130.0
flow_828_0,2964.0,3046.0
flow_829_0,2981.0,3286.0
flow_831_0,2983.0,3290.0
flow_1086_0,2984.0,3035.0
flow_832_0,3001.0,3306.0
flow_833_0,3004.0,3074.0
flow_2928_0,3012.0,3065.0
flow_1043_0,3016.0,3132.0
flow_1602_0,3020.0,3071.0
flow_2198_0,3041.0,3135.0
flow_834_0,3041.0,3310.0
flow_835_0,3043.0,3312.0
flow_2199_0,3044.0,3114.0
flow_2203_0,3046.0,3138.0
flow_2206_0,3049.0,3141.0
flow_2209_0,3051.0,3216.0
flow_2212_0,3053.0,3123.0
flow_836_0,3061.0,3315.0
flow_837_0,3063.0,3317.0
flow_2214_0,3071.0,3141.0
flow_493_0,3074.0,3220.0
flow_2934_0,3085.0,3138.0
flow_839_0,3091.0,3320.0
flow_843_0,3093.0,3447.0
flow_845_0,3121.0,3191.0
flow_1373_0,3121.0,3286.0
flow_2216_0,3123.0,3290.0
flow_846_0,3124.0,3194.0
flow_847_0,3127.0,3451.0
flow_848_0,3129.0,3453.0
flow_851_0,3132.0,3456.0
flow_853_0,3134.0,3236.0
flow_855_0,3137.0,3240.0
flow_856_0,3139.0,3209.0
flow_1611_0,3140.0,3206.0
flow_857_0,3142.0,3459.0
flow_2935_0,3192.0,3276.0
flow_860_0,3211.0,3461.0
flow_862_0,3213.0,3506.0
flow_1810_0,3232.0,3283.0
flow_864_0,3261.0,3510.0
flow_866_0,3264.0,3334.0
flow_2937_0,3271.0,3336.0
flow_1615_0,3274.0,3326.0
flow_1143_0,3277.0,3340.0
flow_351_0,3298.0,3356.0
flow_2217_0,3301.0,3446.0
flow_1795_0,3303.0,3451.0
flow_1612_0,3306.0,3453.0
flow_867_0,3311.0,3513.0
flow_868_0,3313.0,3516.0
flow_2950_0,3333.0,3416.0
flow_869_0,3371.0,3519.0
flow_2218_0,3371.0,3456.0
flow_871_0,3373.0,3521.0
flow_2222_0,3401.0,3471.0
flow_1986_0,3404.0,3506.0
flow_2955_0,3416.0,3526.0
flow_1988_0,3441.0,3510.0
flow_875_0,3441.0,3576.0
flow_1403_0,3441.0,3493.0
flow_876_0,3443.0,3580.0
flow_2224_0,3443.0,3513.0
flow_2235_0,3444.0,3530.0
flow_2226_0,3461.0,3531.0
flow_2227_0,3464.0,3576.0
flow_877_0,3481.0,nan
flow_2229_0,3481.0,3581.0
flow_2230_0,3483.0,nan
flow_878_0,3483.0,nan
flow_879_0,3531.0,nan
flow_2236_0,3531.0,nan
flow_880_0,3533.0,nan
flow_2241_0,3534.0,nan
flow_881_0,3551.0,nan
flow_882_0,3554.0,nan
flow_1180_0,3554.0,nan
flow_1825_0,3565.0,nan
flow_1631_0,3581.0,nan
flow_383_0,3583.0,nan
