,enter_time,leave_time
flow_1290_0,1655.0,1706.0
flow_2242_0,1668.0,1866.0
flow_1293_0,1668.0,1737.0
flow_2855_0,1671.0,1740.0
flow_2856_0,1674.0,1744.0
flow_2235_0,1681.0,2000.0
flow_2239_0,1683.0,1753.0
flow_1528_0,1694.0,1797.0
flow_2857_0,1701.0,1770.0
flow_2858_0,1704.0,1870.0
flow_1526_0,1721.0,1791.0
flow_2292_0,1726.0,1796.0
flow_2859_0,1731.0,1801.0
flow_2861_0,1733.0,1806.0
flow_855_0,1741.0,2206.0
flow_1529_0,1742.0,1795.0
flow_886_0,1745.0,1796.0
flow_2293_0,1768.0,1826.0
flow_2863_0,1771.0,1841.0
flow_2864_0,1773.0,1844.0
flow_2305_0,1801.0,1852.0
flow_2866_0,1811.0,1936.0
flow_2867_0,1813.0,1940.0
flow_1739_0,1816.0,1876.0
flow_903_0,1822.0,1873.0
flow_905_0,1824.0,1881.0
flow_2869_0,1837.0,1942.0
flow_2308_0,1857.0,1909.0
flow_2871_0,1863.0,1933.0
flow_2309_0,1874.0,1926.0
flow_1534_0,1883.0,1956.0
flow_2295_0,1900.0,2016.0
flow_288_0,1901.0,1960.0
flow_1746_0,1902.0,1954.0
flow_324_0,1904.0,2207.0
flow_2872_0,1911.0,2046.0
flow_1927_0,1915.0,2046.0
flow_2317_0,1952.0,2004.0
flow_2319_0,1958.0,2009.0
flow_1538_0,1982.0,2035.0
flow_806_0,1984.0,2056.0
flow_1540_0,1986.0,2037.0
flow_1942_0,1990.0,2059.0
flow_2339_0,2001.0,2070.0
flow_2875_0,2011.0,2096.0
flow_2877_0,2013.0,2100.0
flow_922_0,2031.0,2083.0
flow_924_0,2034.0,2086.0
flow_939_0,2038.0,2166.0
flow_1758_0,2041.0,2396.0
flow_1761_0,2043.0,2131.0
flow_859_0,2060.0,2111.0
flow_1543_0,2066.0,2117.0
flow_2878_0,2071.0,2746.0
flow_2880_0,2074.0,2144.0
flow_2318_0,2081.0,2151.0
flow_2882_0,2084.0,2161.0
flow_2348_0,2084.0,2137.0
flow_304_0,2085.0,2156.0
flow_949_0,2086.0,2236.0
flow_1541_0,2091.0,2161.0
flow_2391_0,2095.0,2165.0
flow_1756_0,2115.0,2176.0
flow_2883_0,2121.0,2241.0
flow_2884_0,2130.0,2266.0
flow_1551_0,2135.0,2187.0
flow_2874_0,2149.0,2200.0
flow_2885_0,2153.0,2270.0
flow_433_0,2161.0,2231.0
flow_1552_0,2162.0,2216.0
flow_330_0,2165.0,2496.0
flow_2357_0,2175.0,2227.0
flow_1721_0,2181.0,2286.0
flow_2886_0,2181.0,2296.0
flow_2887_0,2184.0,2496.0
flow_351_0,2185.0,2500.0
flow_2358_0,2192.0,2246.0
flow_2361_0,2195.0,2247.0
flow_1557_0,2205.0,2256.0
flow_994_0,2208.0,2500.0
flow_405_0,2218.0,2296.0
flow_926_0,2221.0,2276.0
flow_2889_0,2221.0,2300.0
flow_941_0,2223.0,2280.0
flow_2891_0,2237.0,2326.0
flow_431_0,2241.0,2306.0
flow_1560_0,2252.0,2376.0
flow_383_0,2261.0,2312.0
flow_854_0,2263.0,2315.0
flow_1766_0,2271.0,2341.0
flow_2894_0,2311.0,2381.0
flow_2896_0,2313.0,2384.0
flow_838_0,2314.0,2384.0
flow_2897_0,2330.0,2456.0
flow_989_0,2336.0,2401.0
flow_392_0,2341.0,2403.0
flow_1943_0,2344.0,2396.0
flow_1330_0,2375.0,2456.0
flow_1567_0,2382.0,2434.0
flow_1568_0,2385.0,2437.0
flow_2376_0,2394.0,2446.0
flow_2899_0,2401.0,2476.0
flow_2900_0,2403.0,2481.0
flow_1969_0,2405.0,2466.0
flow_2379_0,2424.0,2477.0
flow_2901_0,2431.0,2516.0
flow_2903_0,2433.0,2521.0
flow_1340_0,2451.0,2526.0
flow_2904_0,2451.0,2606.0
flow_2905_0,2454.0,2537.0
flow_2384_0,2455.0,2656.0
flow_1342_0,2455.0,2507.0
flow_2907_0,2480.0,2556.0
flow_955_0,2481.0,2546.0
flow_967_0,2484.0,2536.0
flow_1033_0,2515.0,2584.0
flow_1972_0,2521.0,2596.0
flow_1577_0,2522.0,2575.0
flow_2390_0,2546.0,2636.0
flow_970_0,2551.0,2617.0
flow_974_0,2553.0,2620.0
flow_2383_0,2586.0,2746.0
flow_132_0,2590.0,2642.0
flow_1043_0,2598.0,2751.0
flow_2879_0,2611.0,2667.0
flow_1979_0,2665.0,2726.0
flow_478_0,2671.0,2723.0
flow_1587_0,2673.0,2726.0
flow_2911_0,2681.0,2754.0
flow_2912_0,2683.0,2756.0
flow_114_0,2684.0,2806.0
flow_2914_0,2686.0,2758.0
flow_2917_0,2689.0,2758.0
flow_1040_0,2721.0,2773.0
flow_1046_0,2724.0,2826.0
flow_496_0,2733.0,2802.0
flow_1584_0,2758.0,2846.0
flow_1566_0,2773.0,2831.0
flow_2386_0,2801.0,2886.0
flow_2923_0,2811.0,2886.0
flow_2924_0,2813.0,2884.0
flow_142_0,2820.0,2871.0
flow_2925_0,2828.0,2897.0
flow_2927_0,2862.0,2936.0
flow_1602_0,2868.0,2927.0
flow_2410_0,2887.0,3036.0
flow_2928_0,2891.0,2961.0
flow_2581_0,2906.0,3037.0
flow_2929_0,2911.0,3041.0
flow_1075_0,2925.0,3066.0
flow_1346_0,2939.0,2991.0
flow_1348_0,2945.0,3041.0
flow_2437_0,2958.0,3009.0
flow_2932_0,2961.0,3071.0
flow_138_0,2971.0,3086.0
flow_1598_0,2976.0,3066.0
flow_139_0,2993.0,3046.0
flow_1059_0,3001.0,3052.0
flow_1109_0,3003.0,3055.0
flow_1580_0,3021.0,3106.0
flow_1798_0,3023.0,3110.0
flow_2466_0,3035.0,3087.0
flow_2934_0,3041.0,3111.0
flow_2935_0,3043.0,3114.0
flow_2338_0,3051.0,3117.0
flow_2415_0,3051.0,3136.0
flow_1349_0,3054.0,3126.0
flow_2936_0,3061.0,3136.0
flow_2939_0,3066.0,3196.0
flow_2940_0,3091.0,3201.0
flow_2942_0,3111.0,3236.0
flow_2469_0,3122.0,3176.0
flow_2444_0,3139.0,3240.0
flow_2487_0,3144.0,3196.0
flow_2944_0,3151.0,3256.0
flow_2945_0,3153.0,3261.0
flow_1611_0,3163.0,3226.0
flow_2946_0,3171.0,3476.0
flow_2947_0,3174.0,3276.0
flow_1086_0,3176.0,3230.0
flow_2488_0,3192.0,3245.0
flow_2000_0,3198.0,3250.0
flow_2949_0,3201.0,3281.0
flow_1615_0,3202.0,3266.0
flow_2937_0,3206.0,3271.0
flow_1110_0,3211.0,3286.0
flow_1115_0,3213.0,3290.0
flow_1362_0,3231.0,3283.0
flow_1398_0,3234.0,3286.0
flow_1622_0,3242.0,3294.0
flow_1601_0,3260.0,3329.0
flow_2950_0,3261.0,3331.0
flow_2952_0,3264.0,3346.0
flow_2954_0,3281.0,3351.0
flow_2955_0,3284.0,3354.0
flow_2957_0,3298.0,3367.0
flow_2958_0,3311.0,3386.0
flow_525_0,3312.0,3376.0
flow_1618_0,3331.0,3401.0
flow_2631_0,3341.0,3436.0
flow_2004_0,3344.0,3414.0
flow_2961_0,3350.0,3436.0
flow_2962_0,3363.0,3440.0
flow_2397_0,3365.0,3476.0
flow_2963_0,3376.0,3481.0
flow_2496_0,3381.0,3457.0
flow_2012_0,3391.0,3461.0
flow_536_0,3394.0,3465.0
flow_1631_0,3403.0,3486.0
flow_2965_0,3411.0,nan
flow_2967_0,3425.0,3496.0
flow_1143_0,3434.0,3504.0
flow_1403_0,3441.0,3506.0
flow_1168_0,3443.0,3537.0
flow_1118_0,3451.0,3507.0
flow_1818_0,3454.0,3511.0
flow_2969_0,3460.0,3541.0
flow_2462_0,3461.0,3513.0
flow_1630_0,3481.0,3550.0
flow_2675_0,3501.0,3570.0
flow_1634_0,3502.0,3555.0
flow_2971_0,3511.0,3580.0
flow_2972_0,3514.0,3584.0
flow_1414_0,3531.0,3600.0
flow_1396_0,3549.0,nan
flow_1810_0,3553.0,nan
flow_2976_0,3569.0,nan
flow_1163_0,3569.0,nan
