,enter_time,leave_time
flow_430_0,1823.0,1894.0
flow_2213_0,1824.0,1886.0
flow_2353_0,1850.0,1906.0
flow_1923_0,1852.0,1910.0
flow_1763_0,1858.0,2166.0
flow_1741_0,1866.0,1956.0
flow_1764_0,1878.0,2170.0
flow_2390_0,1881.0,2050.0
flow_789_0,1891.0,1946.0
flow_1733_0,1893.0,1950.0
flow_1765_0,1898.0,2052.0
flow_1311_0,1922.0,1974.0
flow_1313_0,1925.0,1977.0
flow_1316_0,1930.0,1981.0
flow_1317_0,1933.0,1984.0
flow_1318_0,1935.0,1988.0
flow_1320_0,1955.0,2007.0
flow_2858_0,1955.0,2066.0
flow_1323_0,1972.0,2024.0
flow_793_0,1975.0,2106.0
flow_2240_0,1978.0,2029.0
flow_436_0,1991.0,2061.0
flow_440_0,1994.0,2186.0
flow_1328_0,2015.0,2076.0
flow_442_0,2021.0,2216.0
flow_1530_0,2021.0,2073.0
flow_447_0,2024.0,2094.0
flow_448_0,2051.0,2220.0
flow_450_0,2054.0,2124.0
flow_452_0,2056.0,2236.0
flow_453_0,2059.0,2240.0
flow_1945_0,2060.0,2126.0
flow_1773_0,2062.0,2256.0
flow_2872_0,2074.0,2145.0
flow_1775_0,2098.0,2260.0
flow_1755_0,2101.0,2152.0
flow_1943_0,2101.0,2306.0
flow_909_0,2101.0,2170.0
flow_111_0,2103.0,2173.0
flow_2262_0,2103.0,2155.0
flow_2431_0,2103.0,2310.0
flow_455_0,2121.0,2191.0
flow_458_0,2124.0,2194.0
flow_2266_0,2131.0,2206.0
flow_846_0,2138.0,2266.0
flow_2236_0,2148.0,2217.0
flow_463_0,2161.0,2326.0
flow_2274_0,2161.0,2213.0
flow_464_0,2163.0,2330.0
flow_1544_0,2171.0,2223.0
flow_1545_0,2174.0,2296.0
flow_2457_0,2177.0,2300.0
flow_465_0,2181.0,2251.0
flow_1542_0,2184.0,2254.0
flow_1332_0,2211.0,2376.0
flow_2435_0,2215.0,2285.0
flow_469_0,2231.0,2380.0
flow_114_0,2231.0,2301.0
flow_471_0,2234.0,2304.0
flow_474_0,2271.0,2341.0
flow_1341_0,2272.0,2346.0
flow_475_0,2274.0,2456.0
flow_476_0,2311.0,2446.0
flow_477_0,2314.0,2384.0
flow_1344_0,2315.0,2368.0
flow_1787_0,2365.0,2460.0
flow_1535_0,2381.0,2433.0
flow_2294_0,2383.0,2436.0
flow_1788_0,2388.0,2458.0
flow_2883_0,2401.0,2506.0
flow_1789_0,2411.0,2480.0
flow_478_0,2421.0,2496.0
flow_479_0,2423.0,2500.0
flow_853_0,2425.0,2496.0
flow_2302_0,2431.0,2510.0
flow_1790_0,2434.0,2504.0
flow_480_0,2461.0,2566.0
flow_2224_0,2461.0,2531.0
flow_122_0,2463.0,2534.0
flow_481_0,2464.0,2534.0
flow_2253_0,2466.0,2537.0
flow_482_0,2481.0,2570.0
flow_483_0,2484.0,2554.0
flow_2323_0,2491.0,2542.0
flow_1355_0,2515.0,2576.0
flow_1794_0,2578.0,2648.0
flow_486_0,2581.0,2651.0
flow_1562_0,2581.0,2632.0
flow_1572_0,2583.0,2635.0
flow_488_0,2584.0,2666.0
flow_489_0,2586.0,2670.0
flow_490_0,2590.0,2660.0
flow_491_0,2593.0,2706.0
flow_492_0,2621.0,2711.0
flow_494_0,2624.0,2694.0
flow_1578_0,2635.0,2704.0
flow_1776_0,2641.0,2710.0
flow_2360_0,2651.0,2703.0
flow_1352_0,2651.0,2756.0
flow_2513_0,2655.0,2725.0
flow_1368_0,2671.0,2797.0
flow_495_0,2681.0,2751.0
flow_496_0,2684.0,3144.0
flow_1796_0,2698.0,2768.0
flow_905_0,2707.0,2796.0
flow_2393_0,2756.0,2807.0
flow_1370_0,2758.0,2810.0
flow_1353_0,2764.0,2826.0
flow_2357_0,2768.0,3066.0
flow_497_0,2781.0,2856.0
flow_499_0,2783.0,2860.0
flow_1379_0,2785.0,2837.0
flow_1800_0,2803.0,2873.0
flow_500_0,2811.0,2880.0
flow_505_0,2814.0,2884.0
flow_2397_0,2821.0,2873.0
flow_2398_0,2824.0,2906.0
flow_883_0,2826.0,2878.0
flow_2432_0,2838.0,2910.0
flow_1016_0,2841.0,2911.0
flow_2913_0,2844.0,3190.0
flow_2554_0,2861.0,2931.0
flow_1804_0,2864.0,2937.0
flow_915_0,2895.0,2947.0
flow_2445_0,2904.0,2955.0
flow_1809_0,2938.0,3007.0
flow_2572_0,2941.0,3011.0
flow_1384_0,2942.0,2994.0
flow_1586_0,2971.0,3037.0
flow_2567_0,2974.0,3040.0
flow_502_0,2980.0,3126.0
flow_2601_0,2993.0,3056.0
flow_2464_0,3001.0,3060.0
flow_2468_0,3003.0,3076.0
flow_959_0,3005.0,3131.0
flow_2474_0,3009.0,3060.0
flow_2486_0,3011.0,3064.0
flow_2490_0,3015.0,3079.0
flow_1816_0,3043.0,3146.0
flow_974_0,3057.0,3146.0
flow_965_0,3071.0,3156.0
flow_1400_0,3092.0,3162.0
flow_1819_0,3098.0,3168.0
flow_2503_0,3111.0,3162.0
flow_2923_0,3115.0,3166.0
flow_1820_0,3118.0,3226.0
flow_2546_0,3119.0,3226.0
flow_1811_0,3129.0,3186.0
flow_1821_0,3138.0,3208.0
flow_507_0,3151.0,3231.0
flow_508_0,3153.0,3356.0
flow_2384_0,3161.0,3231.0
flow_1823_0,3178.0,3360.0
flow_1813_0,3186.0,3238.0
flow_509_0,3191.0,3261.0
flow_510_0,3194.0,3436.0
flow_1603_0,3221.0,3287.0
flow_1604_0,3223.0,3290.0
flow_2532_0,3231.0,3293.0
flow_512_0,3231.0,3440.0
flow_514_0,3233.0,3442.0
flow_2533_0,3234.0,3286.0
flow_2550_0,3236.0,3295.0
flow_2551_0,3239.0,3297.0
flow_2555_0,3261.0,3312.0
flow_2561_0,3263.0,3315.0
flow_515_0,3271.0,3445.0
flow_520_0,3274.0,3344.0
flow_1411_0,3305.0,3358.0
flow_1605_0,3321.0,3372.0
flow_2930_0,3323.0,3375.0
flow_2940_0,3331.0,3383.0
flow_2583_0,3334.0,3427.0
flow_521_0,3341.0,3448.0
flow_523_0,3344.0,3414.0
flow_2440_0,3351.0,3402.0
flow_565_0,3376.0,3456.0
flow_526_0,3381.0,3450.0
flow_553_0,3400.0,3452.0
flow_2009_0,3405.0,3460.0
flow_528_0,3431.0,3501.0
flow_530_0,3434.0,3566.0
flow_531_0,3436.0,3506.0
flow_532_0,3439.0,3570.0
flow_533_0,3442.0,3586.0
flow_534_0,3444.0,3590.0
flow_2603_0,3461.0,3526.0
flow_2677_0,3471.0,3541.0
flow_574_0,3476.0,3529.0
flow_1834_0,3478.0,3592.0
flow_2571_0,3483.0,3576.0
flow_1626_0,3491.0,3566.0
flow_2497_0,3493.0,3570.0
flow_2620_0,3501.0,3552.0
flow_2952_0,3538.0,3590.0
flow_2018_0,3581.0,nan
flow_2965_0,3591.0,nan
