,enter_time,leave_time
flow_1277_0,1174.0,1244.0
flow_768_0,1181.0,1236.0
flow_1503_0,1191.0,1276.0
flow_2222_0,1211.0,1263.0
flow_1505_0,1221.0,1291.0
flow_1506_0,1224.0,1293.0
flow_1282_0,1231.0,1896.0
flow_2247_0,1234.0,1304.0
flow_1492_0,1239.0,1291.0
flow_1507_0,1240.0,1316.0
flow_1509_0,1263.0,1333.0
flow_2203_0,1268.0,1376.0
flow_1289_0,1291.0,1536.0
flow_755_0,1293.0,1346.0
flow_1290_0,1293.0,1541.0
flow_352_0,1295.0,1376.0
flow_1510_0,1301.0,1380.0
flow_1511_0,1303.0,1446.0
flow_2216_0,1325.0,1536.0
flow_778_0,1351.0,1403.0
flow_61_0,1361.0,1431.0
flow_77_0,1361.0,1451.0
flow_1886_0,1400.0,1470.0
flow_1295_0,1411.0,1526.0
flow_1296_0,1414.0,1484.0
flow_350_0,1423.0,1556.0
flow_2186_0,1426.0,1530.0
flow_376_0,1431.0,1501.0
flow_1300_0,1434.0,1546.0
flow_1301_0,1451.0,1521.0
flow_389_0,1490.0,1566.0
flow_828_0,1491.0,1561.0
flow_1516_0,1491.0,1566.0
flow_1518_0,1494.0,1616.0
flow_1519_0,1496.0,1570.0
flow_1520_0,1499.0,1586.0
flow_1281_0,1516.0,1620.0
flow_1523_0,1541.0,1611.0
flow_1524_0,1581.0,1650.0
flow_1527_0,1600.0,1670.0
flow_2836_0,1602.0,1654.0
flow_2840_0,1604.0,1656.0
flow_1722_0,1621.0,1696.0
flow_1528_0,1631.0,1701.0
flow_1310_0,1631.0,1701.0
flow_1529_0,1651.0,2127.0
flow_1314_0,1695.0,1764.0
flow_1530_0,1721.0,1790.0
flow_846_0,1761.0,1866.0
flow_1534_0,1761.0,1831.0
flow_853_0,1763.0,1869.0
flow_1319_0,1826.0,1916.0
flow_859_0,1834.0,1904.0
flow_874_0,1838.0,1916.0
flow_2235_0,1841.0,1911.0
flow_2236_0,1841.0,2006.0
flow_2243_0,1844.0,1896.0
flow_1535_0,1851.0,1920.0
flow_1538_0,1853.0,1923.0
flow_2846_0,1861.0,2011.0
flow_2852_0,1865.0,1916.0
flow_1540_0,1880.0,1950.0
flow_905_0,1881.0,2046.0
flow_1542_0,1907.0,2166.0
flow_1543_0,1922.0,1992.0
flow_1544_0,1937.0,2016.0
flow_2874_0,1958.0,2028.0
flow_1545_0,1961.0,2030.0
flow_1691_0,1971.0,2086.0
flow_431_0,1974.0,2166.0
flow_1546_0,1981.0,2086.0
flow_1547_0,1983.0,2091.0
flow_1548_0,2000.0,2093.0
flow_1325_0,2001.0,2091.0
flow_1327_0,2004.0,2074.0
flow_854_0,2016.0,2067.0
flow_1329_0,2031.0,2100.0
flow_1331_0,2034.0,2104.0
flow_1551_0,2042.0,2112.0
flow_924_0,2051.0,2103.0
flow_926_0,2054.0,2107.0
flow_2858_0,2061.0,2176.0
flow_2242_0,2063.0,2180.0
flow_2864_0,2085.0,2154.0
flow_2872_0,2091.0,2236.0
flow_939_0,2093.0,2240.0
flow_441_0,2101.0,2186.0
flow_941_0,2101.0,2246.0
flow_1333_0,2103.0,2190.0
flow_2847_0,2104.0,2326.0
flow_955_0,2131.0,2330.0
flow_970_0,2133.0,2376.0
flow_838_0,2136.0,2381.0
flow_1337_0,2141.0,2210.0
flow_1338_0,2144.0,2214.0
flow_1552_0,2161.0,2231.0
flow_1695_0,2161.0,2231.0
flow_1339_0,2164.0,2257.0
flow_1555_0,2164.0,2256.0
flow_2284_0,2171.0,2261.0
flow_433_0,2172.0,2250.0
flow_1938_0,2176.0,2276.0
flow_2879_0,2185.0,2260.0
flow_1340_0,2191.0,2296.0
flow_1556_0,2191.0,2276.0
flow_1342_0,2193.0,2301.0
flow_1557_0,2194.0,2264.0
flow_974_0,2201.0,2396.0
flow_1560_0,2211.0,2281.0
flow_1561_0,2214.0,2306.0
flow_1562_0,2216.0,2311.0
flow_1563_0,2219.0,2296.0
flow_1343_0,2261.0,2346.0
flow_1345_0,2263.0,2350.0
flow_111_0,2268.0,2366.0
flow_1566_0,2271.0,2346.0
flow_1567_0,2311.0,2381.0
flow_1568_0,2313.0,2384.0
flow_1570_0,2341.0,2456.0
flow_2887_0,2362.0,2413.0
flow_1572_0,2371.0,2461.0
flow_1574_0,2373.0,2616.0
flow_127_0,2389.0,2486.0
flow_1347_0,2391.0,2460.0
flow_1349_0,2394.0,2616.0
flow_1350_0,2441.0,2510.0
flow_1354_0,2443.0,2513.0
flow_2885_0,2461.0,2536.0
flow_1577_0,2471.0,2920.0
flow_1578_0,2474.0,2621.0
flow_1571_0,2480.0,2556.0
flow_132_0,2483.0,2776.0
flow_1579_0,2491.0,2596.0
flow_1357_0,2491.0,2596.0
flow_1580_0,2493.0,2601.0
flow_1584_0,2510.0,2636.0
flow_133_0,2541.0,2641.0
flow_1358_0,2563.0,2888.0
flow_142_0,2612.0,2781.0
flow_1362_0,2651.0,2826.0
flow_1698_0,2652.0,2776.0
flow_1365_0,2654.0,2726.0
flow_1372_0,2671.0,2741.0
flow_989_0,2674.0,2745.0
flow_1046_0,2691.0,2781.0
flow_1586_0,2701.0,2770.0
flow_2904_0,2702.0,2753.0
flow_1587_0,2704.0,2774.0
flow_994_0,2704.0,2756.0
flow_1589_0,2706.0,2786.0
flow_1592_0,2709.0,2791.0
flow_1594_0,2711.0,2816.0
flow_1597_0,2717.0,2826.0
flow_1006_0,2745.0,2830.0
flow_1969_0,2751.0,2803.0
flow_1979_0,2754.0,2846.0
flow_1598_0,2761.0,2836.0
flow_1599_0,2763.0,2841.0
flow_1375_0,2771.0,2840.0
flow_139_0,2771.0,2841.0
flow_1376_0,2773.0,2866.0
flow_138_0,2781.0,2856.0
flow_1352_0,2785.0,2871.0
flow_1380_0,2791.0,2906.0
flow_1601_0,2801.0,2870.0
flow_1602_0,2804.0,2874.0
flow_1076_0,2808.0,2916.0
flow_1603_0,2820.0,2906.0
flow_1382_0,2821.0,2911.0
flow_1383_0,2823.0,2926.0
flow_158_0,2823.0,2875.0
flow_285_0,2834.0,2936.0
flow_1086_0,2838.0,2908.0
flow_1604_0,2851.0,2926.0
flow_1605_0,2871.0,2956.0
flow_1606_0,2877.0,2961.0
flow_2292_0,2900.0,2986.0
flow_161_0,2901.0,2970.0
flow_2293_0,2903.0,2989.0
flow_1034_0,2909.0,2961.0
flow_1609_0,2951.0,3020.0
flow_1610_0,2971.0,3040.0
flow_1016_0,2998.0,3116.0
flow_1611_0,3011.0,3081.0
flow_1056_0,3012.0,3081.0
flow_1612_0,3014.0,3116.0
flow_1613_0,3031.0,3120.0
flow_1614_0,3037.0,3122.0
flow_1395_0,3053.0,3122.0
flow_540_0,3091.0,3160.0
flow_167_0,3101.0,3171.0
flow_1615_0,3111.0,3181.0
flow_1397_0,3111.0,3186.0
flow_1618_0,3114.0,3186.0
flow_1398_0,3114.0,3256.0
flow_1620_0,3140.0,3266.0
flow_1621_0,3181.0,3271.0
flow_1904_0,3183.0,3246.0
flow_1622_0,3184.0,3254.0
flow_175_0,3191.0,3261.0
flow_1705_0,3191.0,3266.0
flow_1402_0,3193.0,3271.0
flow_1623_0,3221.0,3306.0
flow_1624_0,3223.0,3311.0
flow_1403_0,3251.0,nan
flow_1404_0,3254.0,3324.0
flow_1710_0,3271.0,3340.0
flow_1713_0,3273.0,3356.0
flow_288_0,3291.0,nan
flow_1406_0,3291.0,3360.0
flow_1628_0,3291.0,3360.0
flow_1629_0,3293.0,3376.0
flow_1409_0,3293.0,3376.0
flow_1631_0,3302.0,3372.0
flow_1716_0,3311.0,3381.0
flow_2936_0,3312.0,3364.0
flow_2946_0,3314.0,3367.0
flow_561_0,3314.0,3416.0
flow_2930_0,3319.0,3416.0
flow_1632_0,3321.0,3420.0
flow_2937_0,3322.0,3391.0
flow_1059_0,3331.0,3387.0
flow_1109_0,3334.0,nan
flow_1633_0,3341.0,3436.0
flow_1634_0,3347.0,3417.0
flow_1118_0,3351.0,3403.0
flow_1635_0,3362.0,3441.0
flow_1415_0,3381.0,3466.0
flow_1417_0,3383.0,3454.0
flow_1418_0,3421.0,3496.0
flow_1419_0,3423.0,3501.0
flow_1637_0,3441.0,3511.0
flow_1638_0,3444.0,3566.0
flow_186_0,3451.0,3570.0
flow_188_0,3453.0,3572.0
flow_1988_0,3458.0,3575.0
flow_1163_0,3461.0,3530.0
flow_1640_0,3481.0,3551.0
flow_1641_0,3501.0,nan
flow_1420_0,3503.0,3572.0
flow_1642_0,3541.0,nan
flow_1643_0,3543.0,nan
flow_1644_0,3571.0,nan
flow_1421_0,3571.0,nan
flow_1422_0,3573.0,nan
flow_1423_0,3591.0,nan
flow_1425_0,3594.0,nan
