,enter_time,leave_time
flow_2466_0,2337.0,2409.0
flow_2410_0,2351.0,2421.0
flow_1348_0,2352.0,2403.0
flow_2891_0,2353.0,2424.0
flow_909_0,2354.0,2426.0
flow_2897_0,2411.0,2482.0
flow_2872_0,2411.0,2476.0
flow_2487_0,2429.0,2506.0
flow_991_0,2431.0,2483.0
flow_2521_0,2437.0,2496.0
flow_1785_0,2438.0,2509.0
flow_2444_0,2438.0,2510.0
flow_2899_0,2443.0,2513.0
flow_2900_0,2446.0,2515.0
flow_2488_0,2449.0,2519.0
flow_476_0,2451.0,2526.0
flow_114_0,2454.0,2506.0
flow_1021_0,2470.0,2526.0
flow_1353_0,2496.0,2566.0
flow_1966_0,2512.0,2581.0
flow_1972_0,2514.0,2606.0
flow_2532_0,2525.0,2577.0
flow_2533_0,2528.0,2580.0
flow_2537_0,2534.0,2586.0
flow_1349_0,2541.0,2626.0
flow_2901_0,2551.0,2621.0
flow_2903_0,2554.0,2656.0
flow_2543_0,2563.0,2615.0
flow_2539_0,2571.0,2641.0
flow_1032_0,2591.0,2643.0
flow_2905_0,2611.0,2680.0
flow_2907_0,2614.0,2684.0
flow_1040_0,2617.0,2688.0
flow_1043_0,2661.0,2731.0
flow_2550_0,2661.0,2716.0
flow_2551_0,2663.0,2720.0
flow_2911_0,2663.0,2736.0
flow_1371_0,2681.0,2746.0
flow_1579_0,2684.0,2751.0
flow_2555_0,2685.0,2746.0
flow_2559_0,2689.0,2742.0
flow_2912_0,2691.0,2761.0
flow_2561_0,2694.0,2750.0
flow_2564_0,2717.0,2769.0
flow_502_0,2719.0,2789.0
flow_1969_0,2736.0,2866.0
flow_2581_0,2741.0,2966.0
flow_501_0,2741.0,2792.0
flow_2578_0,2748.0,2826.0
flow_1578_0,2751.0,2802.0
flow_2583_0,2763.0,2814.0
flow_2914_0,2771.0,2842.0
flow_1584_0,2774.0,2827.0
flow_1381_0,2774.0,2837.0
flow_1056_0,2821.0,2876.0
flow_496_0,2825.0,2877.0
flow_1580_0,2846.0,2970.0
flow_2596_0,2855.0,2908.0
flow_2599_0,2861.0,2913.0
flow_1075_0,2861.0,2956.0
flow_2923_0,2891.0,2961.0
flow_1592_0,2892.0,2944.0
flow_2603_0,2893.0,2944.0
flow_2585_0,2898.0,2968.0
flow_1798_0,2921.0,2996.0
flow_2605_0,2922.0,2986.0
flow_1385_0,2924.0,2986.0
flow_2925_0,2931.0,3000.0
flow_1598_0,2932.0,2984.0
flow_2927_0,2981.0,3051.0
flow_2616_0,2983.0,3096.0
flow_2620_0,2988.0,3101.0
flow_2624_0,2997.0,3246.0
flow_2625_0,3000.0,3052.0
flow_1393_0,3014.0,3097.0
flow_1394_0,3015.0,3085.0
flow_2628_0,3033.0,3126.0
flow_2929_0,3041.0,3110.0
flow_2932_0,3043.0,3113.0
flow_1810_0,3081.0,3133.0
flow_1396_0,3105.0,3157.0
flow_2638_0,3105.0,3166.0
flow_1127_0,3131.0,3226.0
flow_2640_0,3132.0,3185.0
flow_2641_0,3135.0,3188.0
flow_2939_0,3151.0,3220.0
flow_1612_0,3155.0,3226.0
flow_2613_0,3156.0,3236.0
flow_2602_0,3171.0,3240.0
flow_2649_0,3172.0,3225.0
flow_2940_0,3174.0,3256.0
flow_1601_0,3176.0,3266.0
flow_2651_0,3176.0,3229.0
flow_2942_0,3183.0,3266.0
flow_2944_0,3202.0,3271.0
flow_2658_0,3204.0,3277.0
flow_2610_0,3221.0,3376.0
flow_2000_0,3222.0,3292.0
flow_2945_0,3223.0,3293.0
flow_1141_0,3224.0,3280.0
flow_1109_0,3231.0,3326.0
flow_536_0,3234.0,3286.0
flow_2662_0,3235.0,3316.0
flow_2631_0,3251.0,3376.0
flow_1407_0,3251.0,3316.0
flow_551_0,3264.0,3320.0
flow_2004_0,3271.0,3381.0
flow_1613_0,3273.0,3331.0
flow_553_0,3284.0,3355.0
flow_2947_0,3291.0,3361.0
flow_2664_0,3306.0,3446.0
flow_1618_0,3312.0,3364.0
flow_2009_0,3313.0,3366.0
flow_1412_0,3314.0,3367.0
flow_1620_0,3317.0,3369.0
flow_2012_0,3321.0,3397.0
flow_2675_0,3323.0,3401.0
flow_2667_0,3332.0,3386.0
flow_2668_0,3335.0,3389.0
flow_1825_0,3338.0,3408.0
flow_2949_0,3351.0,3420.0
flow_2952_0,3353.0,3426.0
flow_1414_0,3355.0,3456.0
flow_1413_0,3361.0,3437.0
flow_1416_0,3364.0,3441.0
flow_2954_0,3371.0,3456.0
flow_2661_0,3376.0,3460.0
flow_1623_0,3376.0,3446.0
flow_1826_0,3391.0,3443.0
flow_2957_0,3391.0,3476.0
flow_2958_0,3411.0,3481.0
flow_1628_0,3436.0,3487.0
flow_2688_0,3442.0,3494.0
flow_2961_0,3451.0,3520.0
flow_2962_0,3453.0,3566.0
flow_1154_0,3457.0,3509.0
flow_2697_0,3468.0,3520.0
flow_2698_0,3473.0,3526.0
flow_2701_0,3496.0,3556.0
flow_1168_0,3501.0,3571.0
flow_2704_0,3503.0,3555.0
flow_1988_0,3516.0,3576.0
flow_2967_0,3521.0,3591.0
flow_2706_0,3526.0,nan
flow_2969_0,3541.0,nan
flow_1630_0,3543.0,nan
flow_2679_0,3546.0,nan
flow_186_0,3565.0,nan
flow_2707_0,3582.0,nan
flow_188_0,3582.0,nan
