,enter_time,leave_time
flow_1271_0,1184.0,1366.0
flow_1490_0,1211.0,1281.0
flow_2247_0,1211.0,1282.0
flow_1695_0,1213.0,1284.0
flow_1493_0,1214.0,1366.0
flow_755_0,1215.0,1267.0
flow_1492_0,1216.0,1268.0
flow_2093_0,1261.0,1317.0
flow_2102_0,1264.0,1346.0
flow_778_0,1271.0,1351.0
flow_2096_0,1286.0,1356.0
flow_2110_0,1324.0,1394.0
flow_77_0,1331.0,1400.0
flow_352_0,1351.0,1426.0
flow_1494_0,1371.0,1441.0
flow_1497_0,1374.0,1636.0
flow_61_0,1381.0,1451.0
flow_1500_0,1401.0,1471.0
flow_1503_0,1404.0,1640.0
flow_376_0,1461.0,1531.0
flow_1505_0,1461.0,1531.0
flow_1506_0,1464.0,1642.0
flow_1507_0,1481.0,1645.0
flow_1698_0,1482.0,1566.0
flow_1509_0,1484.0,1554.0
flow_350_0,1488.0,1571.0
flow_1281_0,1492.0,1586.0
flow_1705_0,1511.0,1636.0
flow_1277_0,1514.0,1584.0
flow_2186_0,1517.0,1641.0
flow_828_0,1525.0,1576.0
flow_1282_0,1541.0,2546.0
flow_1710_0,1544.0,1643.0
flow_1713_0,1561.0,1646.0
flow_768_0,1561.0,1616.0
flow_1289_0,1564.0,1741.0
flow_2836_0,1565.0,1616.0
flow_2840_0,1566.0,1620.0
flow_859_0,1587.0,1658.0
flow_1886_0,1591.0,1656.0
flow_1290_0,1611.0,1786.0
flow_389_0,1614.0,1706.0
flow_329_0,1625.0,1711.0
flow_1295_0,1641.0,1836.0
flow_1510_0,1641.0,1710.0
flow_1511_0,1643.0,1836.0
flow_1296_0,1644.0,1714.0
flow_1300_0,1661.0,1841.0
flow_2846_0,1661.0,1716.0
flow_1716_0,1663.0,1843.0
flow_1722_0,1671.0,1846.0
flow_854_0,1679.0,1730.0
flow_1516_0,1681.0,1841.0
flow_1518_0,1684.0,1786.0
flow_874_0,1689.0,1843.0
flow_846_0,1691.0,1746.0
flow_853_0,1693.0,1749.0
flow_285_0,1701.0,1767.0
flow_288_0,1724.0,1797.0
flow_1519_0,1731.0,1846.0
flow_1520_0,1733.0,1849.0
flow_2129_0,1741.0,1801.0
flow_1301_0,1781.0,1851.0
flow_2852_0,1782.0,1833.0
flow_1726_0,1784.0,1867.0
flow_2858_0,1784.0,1876.0
flow_336_0,1785.0,1854.0
flow_341_0,1788.0,1871.0
flow_1718_0,1801.0,1886.0
flow_1904_0,1803.0,1856.0
flow_1523_0,1811.0,1881.0
flow_1524_0,1814.0,1886.0
flow_1732_0,1840.0,1937.0
flow_1310_0,1843.0,1913.0
flow_1527_0,1871.0,1946.0
flow_1938_0,1871.0,1941.0
flow_1528_0,1874.0,1944.0
flow_1737_0,1891.0,1961.0
flow_1314_0,1894.0,2126.0
flow_1720_0,1902.0,1996.0
flow_838_0,1916.0,2000.0
flow_1529_0,1951.0,2387.0
flow_1530_0,1954.0,2126.0
flow_1534_0,1956.0,2026.0
flow_1535_0,1959.0,2131.0
flow_1740_0,1961.0,2130.0
flow_1538_0,1963.0,2032.0
flow_1741_0,1964.0,2034.0
flow_1743_0,1966.0,2146.0
flow_2874_0,1975.0,2044.0
flow_1724_0,1983.0,2046.0
flow_1319_0,1991.0,2151.0
flow_2872_0,2021.0,2106.0
flow_939_0,2023.0,2111.0
flow_1325_0,2031.0,2256.0
flow_1327_0,2034.0,2104.0
flow_431_0,2037.0,2166.0
flow_1540_0,2051.0,2121.0
flow_1542_0,2054.0,2166.0
flow_905_0,2071.0,2136.0
flow_1721_0,2071.0,2136.0
flow_1543_0,2081.0,2151.0
flow_1544_0,2084.0,2256.0
flow_2879_0,2086.0,2832.0
flow_2864_0,2095.0,2296.0
flow_1545_0,2101.0,2300.0
flow_1546_0,2103.0,2336.0
flow_324_0,2151.0,2216.0
flow_1547_0,2151.0,2341.0
flow_1548_0,2153.0,2366.0
flow_403_0,2165.0,2260.0
flow_1739_0,2171.0,2223.0
flow_1769_0,2181.0,2296.0
flow_1329_0,2183.0,2300.0
flow_441_0,2201.0,2336.0
flow_1551_0,2201.0,2271.0
flow_1331_0,2203.0,2273.0
flow_1552_0,2203.0,2274.0
flow_1333_0,2206.0,2340.0
flow_924_0,2225.0,2277.0
flow_926_0,2228.0,2306.0
flow_1555_0,2231.0,2370.0
flow_1556_0,2233.0,2396.0
flow_2145_0,2251.0,2303.0
flow_1756_0,2253.0,2306.0
flow_433_0,2258.0,2416.0
flow_2847_0,2260.0,2311.0
flow_1766_0,2262.0,2326.0
flow_1557_0,2291.0,2361.0
flow_941_0,2291.0,2420.0
flow_1560_0,2293.0,2364.0
flow_955_0,2294.0,2346.0
flow_1561_0,2295.0,2400.0
flow_1562_0,2298.0,2436.0
flow_1563_0,2300.0,2386.0
flow_2887_0,2302.0,2353.0
flow_1566_0,2303.0,3096.0
flow_1337_0,2321.0,2396.0
flow_970_0,2321.0,2376.0
flow_1776_0,2323.0,2400.0
flow_974_0,2323.0,2381.0
flow_1758_0,2336.0,2406.0
flow_1777_0,2341.0,2436.0
flow_2169_0,2341.0,2393.0
flow_989_0,2344.0,2415.0
flow_1338_0,2344.0,2414.0
flow_2175_0,2344.0,2426.0
flow_1339_0,2371.0,2441.0
flow_1340_0,2374.0,2476.0
flow_1567_0,2391.0,2461.0
flow_1568_0,2393.0,2464.0
flow_1006_0,2399.0,2476.0
flow_111_0,2406.0,2516.0
flow_127_0,2421.0,2516.0
flow_1342_0,2441.0,2576.0
flow_1343_0,2444.0,2521.0
flow_1345_0,2446.0,2536.0
flow_1347_0,2449.0,2540.0
flow_994_0,2452.0,2503.0
flow_1571_0,2461.0,2546.0
flow_132_0,2472.0,2526.0
flow_133_0,2481.0,2606.0
flow_2885_0,2491.0,2606.0
flow_383_0,2501.0,2556.0
flow_1570_0,2511.0,2610.0
flow_1349_0,2511.0,2581.0
flow_1572_0,2513.0,2626.0
flow_1350_0,2514.0,2611.0
flow_2904_0,2522.0,2573.0
flow_1352_0,2525.0,2626.0
flow_1969_0,2530.0,2583.0
flow_2184_0,2533.0,2586.0
flow_1354_0,2541.0,2630.0
flow_1574_0,2561.0,2676.0
flow_1357_0,2561.0,2786.0
flow_1577_0,2564.0,2998.0
flow_1358_0,2591.0,3042.0
flow_1362_0,2594.0,2676.0
flow_1578_0,2601.0,2681.0
flow_1579_0,2604.0,2786.0
flow_142_0,2633.0,2686.0
flow_392_0,2641.0,2707.0
flow_1580_0,2651.0,2791.0
flow_1584_0,2653.0,2806.0
flow_1586_0,2681.0,2810.0
flow_1587_0,2684.0,2754.0
flow_1589_0,2687.0,2856.0
flow_1592_0,2689.0,2861.0
flow_1979_0,2691.0,2746.0
flow_1594_0,2692.0,2906.0
flow_1016_0,2716.0,2806.0
flow_1597_0,2720.0,2796.0
flow_1598_0,2741.0,2926.0
flow_1365_0,2743.0,2856.0
flow_2546_0,2763.0,2833.0
flow_1959_0,2766.0,2836.0
flow_1046_0,2783.0,2866.0
flow_1599_0,2791.0,2930.0
flow_1601_0,2793.0,2966.0
flow_158_0,2823.0,2874.0
flow_1059_0,2831.0,2996.0
flow_1034_0,2839.0,2890.0
flow_138_0,2851.0,3000.0
flow_139_0,2862.0,2931.0
flow_161_0,2864.0,2970.0
flow_2192_0,2891.0,2942.0
flow_1076_0,2905.0,3016.0
flow_1056_0,2922.0,2991.0
flow_1602_0,2951.0,3021.0
flow_1603_0,2954.0,3066.0
flow_1109_0,2980.0,3031.0
flow_2930_0,3005.0,3106.0
flow_1372_0,3021.0,3091.0
flow_1375_0,3024.0,3107.0
flow_1376_0,3026.0,3111.0
flow_2584_0,3029.0,3146.0
flow_423_0,3031.0,3083.0
flow_1975_0,3031.0,3150.0
flow_1380_0,3034.0,3216.0
flow_2212_0,3044.0,3116.0
flow_167_0,3061.0,3146.0
flow_1118_0,3070.0,3565.0
flow_1604_0,3071.0,3151.0
flow_1605_0,3073.0,3216.0
flow_2215_0,3092.0,3161.0
flow_1382_0,3101.0,3221.0
flow_1606_0,3101.0,3221.0
flow_1609_0,3103.0,3466.0
flow_1383_0,3103.0,3466.0
flow_1086_0,3104.0,3175.0
flow_496_0,3110.0,3161.0
flow_2936_0,3111.0,3163.0
flow_1943_0,3151.0,3202.0
flow_2222_0,3160.0,3212.0
flow_1395_0,3161.0,3471.0
flow_540_0,3163.0,3486.0
flow_1397_0,3166.0,3490.0
flow_1398_0,3168.0,3256.0
flow_2203_0,3170.0,3470.0
flow_2236_0,3172.0,3247.0
flow_1402_0,3173.0,3492.0
flow_1403_0,3176.0,3261.0
flow_1404_0,3179.0,3249.0
flow_1610_0,3181.0,3486.0
flow_1611_0,3184.0,3254.0
flow_1612_0,3201.0,3491.0
flow_1613_0,3203.0,3493.0
flow_2937_0,3208.0,3279.0
flow_2243_0,3211.0,3263.0
flow_175_0,3221.0,3296.0
flow_2946_0,3244.0,3297.0
flow_2216_0,3245.0,3376.0
flow_1614_0,3251.0,3496.0
flow_1615_0,3254.0,3324.0
flow_1618_0,3291.0,3499.0
flow_1620_0,3293.0,3502.0
flow_525_0,3301.0,3353.0
flow_2235_0,3306.0,3376.0
flow_1621_0,3321.0,3504.0
flow_1622_0,3324.0,3394.0
flow_1822_0,3331.0,3401.0
flow_2004_0,3352.0,3404.0
flow_1406_0,3391.0,3495.0
flow_1623_0,3391.0,3507.0
flow_1624_0,3393.0,3510.0
flow_1409_0,3393.0,3498.0
flow_2284_0,3401.0,3501.0
flow_2631_0,3416.0,3513.0
flow_1628_0,3431.0,3515.0
flow_1629_0,3433.0,3518.0
flow_2242_0,3443.0,3526.0
flow_1163_0,3458.0,3528.0
flow_561_0,3461.0,3556.0
flow_2292_0,3461.0,3530.0
flow_1988_0,3462.0,3556.0
flow_1415_0,3463.0,3560.0
flow_2650_0,3466.0,3562.0
flow_1417_0,3468.0,3538.0
flow_478_0,3481.0,3532.0
flow_479_0,3484.0,3546.0
flow_2963_0,3491.0,3576.0
flow_2965_0,3493.0,3580.0
flow_2293_0,3511.0,3584.0
flow_1818_0,3514.0,nan
flow_1631_0,3521.0,3591.0
flow_1632_0,3524.0,3596.0
flow_186_0,3531.0,nan
flow_1418_0,3531.0,3600.0
flow_188_0,3533.0,nan
flow_1419_0,3533.0,nan
flow_1173_0,3558.0,nan
flow_1633_0,3561.0,nan
flow_1634_0,3564.0,nan
flow_1420_0,3581.0,nan
flow_1421_0,3583.0,nan
flow_2305_0,3591.0,nan
flow_1167_0,3592.0,nan
flow_2309_0,3594.0,nan
