,enter_time,leave_time
flow_2797_0,1011.0,1106.0
flow_53_0,1021.0,1106.0
flow_2192_0,1021.0,1126.0
flow_1270_0,1023.0,1096.0
flow_60_0,1025.0,1095.0
flow_2810_0,1028.0,1098.0
flow_1271_0,1041.0,1111.0
flow_1490_0,1041.0,1111.0
flow_1695_0,1044.0,1114.0
flow_1493_0,1061.0,1136.0
flow_2212_0,1061.0,1156.0
flow_1494_0,1068.0,1138.0
flow_2215_0,1081.0,1151.0
flow_745_0,1101.0,1161.0
flow_1870_0,1101.0,1170.0
flow_755_0,1104.0,1156.0
flow_1497_0,1110.0,1180.0
flow_1277_0,1113.0,1183.0
flow_67_0,1126.0,1177.0
flow_2222_0,1131.0,1183.0
flow_2236_0,1135.0,1216.0
flow_1500_0,1151.0,1221.0
flow_1705_0,1160.0,1236.0
flow_2243_0,1167.0,1218.0
flow_329_0,1171.0,1241.0
flow_1282_0,1176.0,1886.0
flow_768_0,1181.0,1266.0
flow_2247_0,1183.0,1253.0
flow_2203_0,1184.0,1254.0
flow_1503_0,1191.0,1260.0
flow_778_0,1201.0,1386.0
flow_1886_0,1204.0,1271.0
flow_336_0,1217.0,1287.0
flow_1505_0,1221.0,1292.0
flow_2129_0,1221.0,1287.0
flow_1506_0,1224.0,1316.0
flow_1507_0,1240.0,1321.0
flow_324_0,1241.0,1307.0
flow_1492_0,1249.0,1301.0
flow_1698_0,1253.0,1306.0
flow_1289_0,1260.0,1436.0
flow_1509_0,1263.0,1333.0
flow_2216_0,1267.0,1436.0
flow_341_0,1275.0,1356.0
flow_1290_0,1291.0,1441.0
flow_1710_0,1294.0,1376.0
flow_1510_0,1321.0,1396.0
flow_2242_0,1323.0,1406.0
flow_1511_0,1323.0,1401.0
flow_1295_0,1341.0,1416.0
flow_2813_0,1355.0,1456.0
flow_2292_0,1361.0,1426.0
flow_1296_0,1361.0,1431.0
flow_1713_0,1364.0,1456.0
flow_2235_0,1388.0,1457.0
flow_1716_0,1390.0,1460.0
flow_2293_0,1391.0,1446.0
flow_61_0,1393.0,1463.0
flow_828_0,1394.0,1450.0
flow_1516_0,1401.0,1476.0
flow_1281_0,1414.0,1636.0
flow_1518_0,1424.0,1640.0
flow_2836_0,1428.0,1480.0
flow_1300_0,1466.0,1536.0
flow_1519_0,1481.0,1556.0
flow_1301_0,1483.0,1553.0
flow_1520_0,1483.0,1561.0
flow_2305_0,1491.0,1543.0
flow_2284_0,1491.0,1560.0
flow_2840_0,1511.0,1567.0
flow_2309_0,1521.0,1572.0
flow_1726_0,1521.0,1596.0
flow_846_0,1525.0,1576.0
flow_383_0,1541.0,1626.0
flow_1523_0,1541.0,1611.0
flow_2317_0,1551.0,1603.0
flow_2319_0,1553.0,1626.0
flow_1720_0,1562.0,1630.0
flow_1732_0,1571.0,1656.0
flow_1524_0,1571.0,1656.0
flow_853_0,1571.0,1646.0
flow_2186_0,1588.0,1661.0
flow_1718_0,1591.0,1686.0
flow_2325_0,1593.0,1690.0
flow_1527_0,1600.0,1676.0
flow_392_0,1601.0,1696.0
flow_1904_0,1615.0,1667.0
flow_1310_0,1622.0,1692.0
flow_1528_0,1623.0,1693.0
flow_859_0,1627.0,1698.0
flow_2846_0,1641.0,1696.0
flow_403_0,1645.0,1726.0
flow_352_0,1650.0,1730.0
flow_1529_0,1651.0,2078.0
flow_1724_0,1652.0,1716.0
flow_77_0,1671.0,1746.0
flow_2357_0,1681.0,1736.0
flow_1737_0,1681.0,1751.0
flow_2358_0,1683.0,1741.0
flow_1740_0,1684.0,1753.0
flow_1741_0,1686.0,1756.0
flow_1743_0,1689.0,1759.0
flow_1530_0,1691.0,1760.0
flow_2338_0,1711.0,1786.0
flow_854_0,1713.0,1776.0
flow_2324_0,1715.0,1786.0
flow_1314_0,1731.0,1806.0
flow_2852_0,1732.0,1783.0
flow_376_0,1734.0,1804.0
flow_1534_0,1761.0,1831.0
flow_1721_0,1771.0,1826.0
flow_1722_0,1781.0,1850.0
flow_350_0,1786.0,1837.0
flow_1535_0,1791.0,1866.0
flow_874_0,1815.0,1896.0
flow_2376_0,1820.0,1906.0
flow_2858_0,1831.0,1911.0
flow_905_0,1841.0,1946.0
flow_389_0,1851.0,1920.0
flow_1538_0,1853.0,1923.0
flow_838_0,1865.0,1986.0
flow_1540_0,1891.0,1961.0
flow_1319_0,1911.0,1980.0
flow_1542_0,1931.0,2026.0
flow_1543_0,1934.0,2004.0
flow_1544_0,1937.0,2046.0
flow_924_0,1951.0,2003.0
flow_926_0,1954.0,2007.0
flow_1545_0,1961.0,2050.0
flow_2872_0,1971.0,2036.0
flow_2874_0,1978.0,2047.0
flow_1546_0,1981.0,2066.0
flow_1547_0,1983.0,2071.0
flow_941_0,1988.0,2176.0
flow_1325_0,1991.0,2066.0
flow_1327_0,1994.0,2064.0
flow_1548_0,2000.0,2116.0
flow_1739_0,2024.0,2076.0
flow_431_0,2041.0,2111.0
flow_1329_0,2044.0,2117.0
flow_1331_0,2046.0,2117.0
flow_1551_0,2051.0,2121.0
flow_1552_0,2057.0,2127.0
flow_2437_0,2061.0,2113.0
flow_1333_0,2071.0,2140.0
flow_955_0,2081.0,2196.0
flow_2864_0,2094.0,2164.0
flow_1555_0,2102.0,2171.0
flow_1556_0,2120.0,2190.0
flow_1337_0,2121.0,2190.0
flow_423_0,2121.0,2173.0
flow_1769_0,2123.0,2216.0
flow_2419_0,2140.0,2216.0
flow_2847_0,2141.0,2201.0
flow_1557_0,2143.0,2213.0
flow_1338_0,2143.0,2213.0
flow_433_0,2144.0,2206.0
flow_970_0,2148.0,2236.0
flow_1938_0,2151.0,2221.0
flow_2423_0,2153.0,2223.0
flow_2879_0,2155.0,2772.0
flow_1339_0,2171.0,2246.0
flow_441_0,2173.0,2251.0
flow_2440_0,2185.0,2266.0
flow_1758_0,2198.0,2268.0
flow_1756_0,2201.0,2253.0
flow_1560_0,2201.0,2271.0
flow_1561_0,2204.0,2273.0
flow_1562_0,2206.0,2276.0
flow_1340_0,2211.0,2326.0
flow_939_0,2211.0,2336.0
flow_1342_0,2213.0,2331.0
flow_1766_0,2214.0,2340.0
flow_1563_0,2219.0,2326.0
flow_2469_0,2241.0,2476.0
flow_974_0,2244.0,2376.0
flow_1343_0,2251.0,2320.0
flow_1345_0,2253.0,2356.0
flow_111_0,2266.0,2361.0
flow_1566_0,2271.0,3546.0
flow_1776_0,2277.0,2363.0
flow_1777_0,2279.0,2366.0
flow_2887_0,2281.0,2333.0
flow_1347_0,2283.0,2369.0
flow_994_0,2284.0,2336.0
flow_989_0,2284.0,2355.0
flow_1567_0,2291.0,2361.0
flow_1568_0,2293.0,2364.0
flow_2491_0,2298.0,2368.0
flow_1959_0,2341.0,2411.0
flow_1349_0,2344.0,2457.0
flow_1350_0,2346.0,2416.0
flow_1570_0,2351.0,2420.0
flow_1572_0,2353.0,2423.0
flow_1574_0,2401.0,2471.0
flow_1354_0,2413.0,2486.0
flow_2497_0,2421.0,2491.0
flow_2466_0,2423.0,2506.0
flow_1577_0,2431.0,2898.0
flow_1578_0,2434.0,2546.0
flow_1943_0,2441.0,2556.0
flow_127_0,2451.0,2521.0
flow_1571_0,2457.0,2566.0
flow_1357_0,2461.0,2530.0
flow_1358_0,2463.0,2783.0
flow_2462_0,2466.0,2560.0
flow_1579_0,2471.0,2540.0
flow_1580_0,2473.0,2596.0
flow_1362_0,2481.0,2606.0
flow_1352_0,2488.0,2596.0
flow_133_0,2491.0,2600.0
flow_1006_0,2495.0,2606.0
flow_1584_0,2510.0,2626.0
flow_478_0,2521.0,2576.0
flow_479_0,2524.0,2706.0
flow_2384_0,2535.0,2626.0
flow_2885_0,2551.0,2631.0
flow_1586_0,2551.0,2631.0
flow_2904_0,2552.0,2604.0
flow_1587_0,2557.0,2627.0
flow_1365_0,2561.0,2633.0
flow_132_0,2563.0,2616.0
flow_1969_0,2571.0,2623.0
flow_1589_0,2590.0,2659.0
flow_1975_0,2611.0,2680.0
flow_1372_0,2615.0,2686.0
flow_1592_0,2640.0,2716.0
flow_2517_0,2654.0,2724.0
flow_1034_0,2666.0,2718.0
flow_1594_0,2681.0,2750.0
flow_142_0,2683.0,2756.0
flow_2541_0,2691.0,2827.0
flow_1375_0,2701.0,2770.0
flow_1376_0,2703.0,2773.0
flow_139_0,2712.0,2781.0
flow_2546_0,2721.0,2791.0
flow_1597_0,2751.0,2836.0
flow_1598_0,2754.0,2846.0
flow_1076_0,2754.0,2841.0
flow_1016_0,2756.0,2846.0
flow_1979_0,2760.0,2816.0
flow_1380_0,2771.0,2850.0
flow_1599_0,2771.0,2851.0
flow_1382_0,2775.0,2852.0
flow_138_0,2791.0,2926.0
flow_1086_0,2798.0,2868.0
flow_1046_0,2801.0,2876.0
flow_1059_0,2804.0,2930.0
flow_1601_0,2811.0,2886.0
flow_1602_0,2814.0,2884.0
flow_1603_0,2831.0,2916.0
flow_158_0,2833.0,2884.0
flow_1383_0,2841.0,2916.0
flow_2571_0,2841.0,2906.0
flow_1604_0,2861.0,2936.0
flow_1605_0,2863.0,2940.0
flow_1606_0,2877.0,2956.0
flow_2533_0,2891.0,2961.0
flow_496_0,2916.0,3006.0
flow_1609_0,2951.0,3020.0
flow_1610_0,2971.0,3040.0
flow_1611_0,2977.0,3047.0
flow_2584_0,2981.0,3056.0
flow_2598_0,2991.0,3551.0
flow_1109_0,2994.0,3046.0
flow_1612_0,3000.0,3076.0
flow_161_0,3011.0,3081.0
flow_1613_0,3031.0,3100.0
flow_1614_0,3037.0,3106.0
flow_2930_0,3039.0,3109.0
flow_1395_0,3041.0,3110.0
flow_1397_0,3049.0,3118.0
flow_1615_0,3057.0,3127.0
flow_1118_0,3081.0,3591.0
flow_540_0,3100.0,3197.0
flow_1618_0,3110.0,3527.0
flow_1398_0,3121.0,3191.0
flow_2936_0,3125.0,3177.0
flow_1620_0,3137.0,3216.0
flow_1402_0,3150.0,3219.0
flow_1621_0,3152.0,3221.0
flow_2937_0,3155.0,3224.0
flow_167_0,3161.0,3236.0
flow_1403_0,3164.0,3246.0
flow_1622_0,3170.0,3240.0
flow_1404_0,3193.0,3263.0
flow_175_0,3201.0,3566.0
flow_536_0,3216.0,3268.0
flow_2609_0,3218.0,3287.0
flow_1623_0,3221.0,3291.0
flow_1624_0,3223.0,3307.0
flow_1406_0,3223.0,3306.0
flow_1988_0,3238.0,3311.0
flow_2946_0,3255.0,3307.0
flow_1409_0,3271.0,3346.0
flow_1628_0,3271.0,3346.0
flow_2650_0,3273.0,3350.0
flow_1629_0,3273.0,3351.0
flow_1822_0,3288.0,3358.0
flow_2646_0,3291.0,3366.0
flow_2653_0,3297.0,3371.0
flow_1820_0,3311.0,3363.0
flow_1631_0,3311.0,3381.0
flow_2631_0,3316.0,3385.0
flow_525_0,3321.0,3373.0
flow_2624_0,3356.0,3416.0
flow_1632_0,3361.0,3430.0
flow_1415_0,3361.0,3430.0
flow_1633_0,3363.0,3433.0
flow_2659_0,3371.0,nan
flow_561_0,3401.0,3470.0
flow_1417_0,3404.0,3474.0
flow_1163_0,3407.0,3478.0
flow_2004_0,3412.0,3465.0
flow_1418_0,3413.0,3482.0
flow_1419_0,3415.0,3485.0
flow_1634_0,3431.0,3501.0
flow_1635_0,3434.0,3503.0
flow_1637_0,3436.0,3506.0
flow_1638_0,3439.0,3509.0
flow_2671_0,3452.0,3503.0
flow_1420_0,3453.0,3536.0
flow_1421_0,3456.0,3540.0
flow_1422_0,3458.0,3586.0
flow_1423_0,3472.0,3542.0
flow_563_0,3475.0,nan
flow_2963_0,3481.0,3556.0
flow_1640_0,3481.0,3551.0
flow_2965_0,3483.0,3561.0
flow_1641_0,3492.0,3571.0
flow_1173_0,3508.0,nan
flow_2683_0,3511.0,3576.0
flow_1642_0,3515.0,3586.0
flow_1832_0,3520.0,nan
flow_1425_0,3523.0,nan
flow_1643_0,3540.0,nan
flow_1818_0,3551.0,nan
flow_2012_0,3555.0,nan
flow_186_0,3561.0,nan
flow_188_0,3563.0,nan
flow_1644_0,3571.0,nan
flow_571_0,3572.0,nan
flow_1426_0,3573.0,nan
flow_1167_0,3596.0,nan
