,enter_time,leave_time
flow_1492_0,966.0,1406.0
flow_1493_0,979.0,1076.0
flow_1494_0,992.0,1081.0
flow_1495_0,1005.0,1079.0
flow_1496_0,1018.0,1092.0
flow_68_0,1020.0,1072.0
flow_1497_0,1031.0,1116.0
flow_2147_0,1041.0,1106.0
flow_1498_0,1044.0,1118.0
flow_1499_0,1057.0,1131.0
flow_2810_0,1061.0,1113.0
flow_69_0,1061.0,1113.0
flow_2813_0,1064.0,1116.0
flow_1500_0,1070.0,1196.0
flow_2167_0,1081.0,1196.0
flow_1501_0,1083.0,1157.0
flow_1870_0,1083.0,1200.0
flow_1502_0,1096.0,1170.0
flow_1691_0,1101.0,1226.0
flow_1263_0,1104.0,1174.0
flow_1503_0,1109.0,1201.0
flow_1270_0,1121.0,1191.0
flow_1504_0,1122.0,1196.0
flow_293_0,1123.0,1194.0
flow_70_0,1131.0,1183.0
flow_1505_0,1135.0,1226.0
flow_1506_0,1148.0,1231.0
flow_2196_0,1161.0,1212.0
flow_1507_0,1161.0,1356.0
flow_2198_0,1163.0,1215.0
flow_2203_0,1166.0,1218.0
flow_73_0,1170.0,1221.0
flow_1508_0,1174.0,1248.0
flow_2186_0,1176.0,1680.0
flow_67_0,1176.0,1316.0
flow_1689_0,1181.0,1356.0
flow_1509_0,1187.0,1361.0
flow_1510_0,1200.0,1363.0
flow_1511_0,1203.0,1366.0
flow_74_0,1221.0,1272.0
flow_1512_0,1222.0,1296.0
flow_75_0,1229.0,1281.0
flow_2814_0,1231.0,1282.0
flow_2216_0,1241.0,1293.0
flow_1513_0,1243.0,1317.0
flow_1877_0,1263.0,1386.0
flow_1514_0,1264.0,1416.0
flow_1258_0,1266.0,1326.0
flow_76_0,1271.0,1326.0
flow_77_0,1276.0,1386.0
flow_1515_0,1285.0,1359.0
flow_2224_0,1290.0,1342.0
flow_1705_0,1291.0,1416.0
flow_1516_0,1306.0,1406.0
flow_79_0,1310.0,1362.0
flow_2235_0,1312.0,1365.0
flow_1517_0,1327.0,1401.0
flow_1518_0,1348.0,1426.0
flow_80_0,1351.0,1403.0
flow_81_0,1354.0,1436.0
flow_1519_0,1369.0,1446.0
flow_1520_0,1390.0,1516.0
flow_1710_0,1390.0,1460.0
flow_1713_0,1392.0,1516.0
flow_1521_0,1411.0,1485.0
flow_85_0,1421.0,1473.0
flow_2284_0,1431.0,1646.0
flow_1522_0,1432.0,1506.0
flow_86_0,1441.0,1506.0
flow_2102_0,1441.0,1651.0
flow_795_0,1441.0,1506.0
flow_797_0,1444.0,1496.0
flow_1716_0,1451.0,1520.0
flow_1523_0,1453.0,1596.0
flow_2241_0,1461.0,1536.0
flow_2253_0,1463.0,1540.0
flow_2827_0,1466.0,1543.0
flow_808_0,1468.0,1545.0
flow_87_0,1471.0,1536.0
flow_1524_0,1474.0,1601.0
flow_88_0,1474.0,1526.0
flow_89_0,1480.0,1540.0
flow_1525_0,1495.0,1569.0
flow_2271_0,1497.0,1846.0
flow_2276_0,1499.0,1551.0
flow_2144_0,1501.0,1552.0
flow_1526_0,1501.0,1575.0
flow_352_0,1503.0,1573.0
flow_302_0,1503.0,1555.0
flow_1527_0,1524.0,1676.0
flow_778_0,1541.0,1612.0
flow_1281_0,1542.0,1594.0
flow_830_0,1545.0,1606.0
flow_1528_0,1547.0,1681.0
flow_838_0,1548.0,1610.0
flow_1906_0,1557.0,1613.0
flow_93_0,1561.0,1612.0
flow_329_0,1561.0,1631.0
flow_389_0,1564.0,1676.0
flow_94_0,1564.0,1616.0
flow_852_0,1565.0,1616.0
flow_854_0,1568.0,1619.0
flow_1529_0,1570.0,1949.0
flow_95_0,1584.0,1636.0
flow_1718_0,1593.0,1696.0
flow_1530_0,1593.0,1701.0
flow_96_0,1609.0,1661.0
flow_1726_0,1613.0,1700.0
flow_1531_0,1616.0,1690.0
flow_1532_0,1639.0,1713.0
flow_341_0,1661.0,1731.0
flow_1533_0,1662.0,1786.0
flow_304_0,1662.0,1726.0
flow_97_0,1671.0,1726.0
flow_858_0,1681.0,1746.0
flow_316_0,1682.0,1733.0
flow_367_0,1684.0,1746.0
flow_859_0,1684.0,1736.0
flow_1534_0,1685.0,1758.0
flow_1535_0,1708.0,1781.0
flow_1732_0,1721.0,1792.0
flow_1740_0,1723.0,1796.0
flow_100_0,1731.0,1806.0
flow_1536_0,1731.0,1805.0
flow_874_0,1731.0,1784.0
flow_101_0,1734.0,1810.0
flow_1743_0,1743.0,1936.0
flow_2850_0,1751.0,1806.0
flow_1537_0,1754.0,1828.0
flow_1904_0,1761.0,1830.0
flow_1538_0,1777.0,1866.0
flow_1539_0,1800.0,1874.0
flow_1540_0,1801.0,1886.0
flow_1295_0,1801.0,1870.0
flow_2324_0,1809.0,1860.0
flow_104_0,1810.0,1861.0
flow_1541_0,1816.0,1890.0
flow_1542_0,1831.0,1916.0
flow_1300_0,1841.0,1911.0
flow_1722_0,1843.0,1916.0
flow_1543_0,1846.0,1920.0
flow_2325_0,1861.0,1966.0
flow_1544_0,1861.0,1966.0
flow_403_0,1864.0,1934.0
flow_1545_0,1876.0,1970.0
flow_1314_0,1881.0,1970.0
flow_106_0,1881.0,1946.0
flow_1546_0,1891.0,1986.0
flow_1547_0,1906.0,1990.0
flow_1548_0,1921.0,2026.0
flow_107_0,1931.0,1996.0
flow_108_0,1933.0,2000.0
flow_1549_0,1936.0,2010.0
flow_1550_0,1951.0,2025.0
flow_1551_0,1966.0,2046.0
flow_109_0,1971.0,2076.0
flow_2363_0,1981.0,2076.0
flow_1552_0,1981.0,2054.0
flow_909_0,1983.0,2081.0
flow_1553_0,1996.0,2136.0
flow_1554_0,2011.0,2085.0
flow_1319_0,2013.0,2086.0
flow_1555_0,2026.0,2106.0
flow_2870_0,2031.0,2116.0
flow_2874_0,2035.0,2086.0
flow_110_0,2041.0,2116.0
flow_1556_0,2041.0,2126.0
flow_2864_0,2051.0,2103.0
flow_1557_0,2056.0,2130.0
flow_1558_0,2071.0,2166.0
flow_1938_0,2071.0,2146.0
flow_1936_0,2081.0,2226.0
flow_1559_0,2086.0,2160.0
flow_1560_0,2101.0,2216.0
flow_1561_0,2115.0,2221.0
flow_1562_0,2129.0,2236.0
flow_1758_0,2134.0,2187.0
flow_1563_0,2143.0,2240.0
flow_1564_0,2157.0,2231.0
flow_115_0,2161.0,2213.0
flow_116_0,2163.0,2216.0
flow_2879_0,2171.0,2224.0
flow_1325_0,2171.0,2241.0
flow_1565_0,2171.0,2245.0
flow_1329_0,2174.0,2296.0
flow_2423_0,2176.0,2299.0
flow_1566_0,2185.0,3236.0
flow_1567_0,2199.0,2301.0
flow_1769_0,2201.0,2316.0
flow_118_0,2211.0,2262.0
flow_958_0,2211.0,2262.0
flow_1568_0,2213.0,2568.0
flow_119_0,2214.0,2266.0
flow_989_0,2214.0,2266.0
flow_1569_0,2227.0,2301.0
flow_120_0,2231.0,2283.0
flow_2419_0,2231.0,2283.0
flow_121_0,2234.0,2286.0
flow_1570_0,2241.0,2321.0
flow_1571_0,2255.0,2496.0
flow_1572_0,2269.0,2376.0
flow_2440_0,2271.0,2324.0
flow_124_0,2280.0,2331.0
flow_1573_0,2283.0,2501.0
flow_2442_0,2291.0,2356.0
flow_125_0,2294.0,2346.0
flow_1574_0,2297.0,2381.0
flow_1333_0,2301.0,2376.0
flow_1337_0,2303.0,2380.0
flow_126_0,2309.0,2406.0
flow_1006_0,2311.0,2363.0
flow_1575_0,2311.0,2586.0
flow_1339_0,2323.0,2393.0
flow_1576_0,2325.0,2399.0
flow_127_0,2331.0,2546.0
flow_1577_0,2339.0,2919.0
flow_855_0,2343.0,2406.0
flow_2384_0,2345.0,2866.0
flow_128_0,2351.0,2403.0
flow_1578_0,2353.0,2436.0
flow_129_0,2354.0,2406.0
flow_1579_0,2367.0,2440.0
flow_1580_0,2381.0,3084.0
flow_130_0,2381.0,2446.0
flow_941_0,2381.0,2457.0
flow_1282_0,2383.0,2460.0
flow_111_0,2391.0,2461.0
flow_1776_0,2393.0,2464.0
flow_1581_0,2395.0,2469.0
flow_1777_0,2395.0,2496.0
flow_441_0,2398.0,2476.0
flow_1343_0,2401.0,2480.0
flow_1582_0,2401.0,2475.0
flow_1345_0,2403.0,2526.0
flow_1016_0,2411.0,2883.0
flow_2462_0,2413.0,2470.0
flow_133_0,2414.0,2550.0
flow_1583_0,2417.0,2491.0
flow_793_0,2421.0,2487.0
flow_1347_0,2421.0,2530.0
flow_2431_0,2423.0,2490.0
flow_1584_0,2433.0,2526.0
flow_135_0,2444.0,2496.0
flow_1585_0,2449.0,2523.0
flow_1586_0,2465.0,2538.0
flow_136_0,2471.0,2523.0
flow_137_0,2473.0,2526.0
flow_2906_0,2481.0,2606.0
flow_1587_0,2481.0,2556.0
flow_1034_0,2491.0,2861.0
flow_1350_0,2491.0,2561.0
flow_1354_0,2494.0,2563.0
flow_1588_0,2497.0,2571.0
flow_138_0,2501.0,2980.0
flow_139_0,2504.0,2576.0
flow_433_0,2511.0,2597.0
flow_2469_0,2513.0,2600.0
flow_1589_0,2513.0,2596.0
flow_1590_0,2529.0,2603.0
flow_140_0,2531.0,2611.0
flow_141_0,2534.0,2586.0
flow_2894_0,2541.0,2613.0
flow_1591_0,2545.0,2619.0
flow_2496_0,2555.0,2806.0
flow_1592_0,2561.0,2646.0
flow_1041_0,2561.0,2616.0
flow_1593_0,2577.0,2651.0
flow_1594_0,2593.0,2716.0
flow_1357_0,2601.0,2676.0
flow_146_0,2601.0,2666.0
flow_1358_0,2604.0,2674.0
flow_1595_0,2609.0,2683.0
flow_2498_0,2620.0,2810.0
flow_1596_0,2625.0,2699.0
flow_1597_0,2641.0,2721.0
flow_1598_0,2657.0,2746.0
flow_1599_0,2673.0,2750.0
flow_1600_0,2689.0,2763.0
flow_1352_0,2691.0,2766.0
flow_2497_0,2694.0,2764.0
flow_1601_0,2701.0,2786.0
flow_152_0,2711.0,2776.0
flow_154_0,2713.0,2781.0
flow_155_0,2717.0,2769.0
flow_423_0,2718.0,2787.0
flow_156_0,2719.0,2796.0
flow_1602_0,2721.0,2836.0
flow_157_0,2741.0,2800.0
flow_1603_0,2741.0,2841.0
flow_2511_0,2751.0,2906.0
flow_1365_0,2751.0,2836.0
flow_2885_0,2754.0,2826.0
flow_160_0,2760.0,2906.0
flow_1604_0,2761.0,2866.0
flow_1605_0,2781.0,2870.0
flow_1375_0,2793.0,2870.0
flow_1606_0,2801.0,2874.0
flow_161_0,2801.0,2853.0
flow_1376_0,2811.0,2881.0
flow_1607_0,2821.0,2895.0
flow_1608_0,2841.0,2915.0
flow_163_0,2851.0,2910.0
flow_1975_0,2852.0,2946.0
flow_1380_0,2854.0,2950.0
flow_2517_0,2861.0,2913.0
flow_1609_0,2861.0,2946.0
flow_1610_0,2881.0,2976.0
flow_2541_0,2891.0,2976.0
flow_478_0,2899.0,2996.0
flow_1611_0,2901.0,2981.0
flow_158_0,2906.0,3156.0
flow_1382_0,2911.0,3161.0
flow_114_0,2911.0,2966.0
flow_1076_0,2914.0,2966.0
flow_1612_0,2921.0,3026.0
flow_2466_0,2923.0,3027.0
flow_1613_0,2941.0,3030.0
flow_1383_0,2943.0,3030.0
flow_167_0,2950.0,3016.0
flow_1614_0,2961.0,3046.0
flow_1615_0,2981.0,3066.0
flow_2913_0,2981.0,3036.0
flow_2918_0,2983.0,3041.0
flow_1348_0,2988.0,3056.0
flow_168_0,2991.0,3056.0
flow_1616_0,3001.0,3075.0
flow_1617_0,3016.0,3090.0
flow_169_0,3021.0,3073.0
flow_1618_0,3031.0,3186.0
flow_170_0,3041.0,3096.0
flow_2920_0,3041.0,3096.0
flow_1059_0,3044.0,3186.0
flow_2930_0,3045.0,3096.0
flow_1619_0,3046.0,3120.0
flow_171_0,3061.0,3126.0
flow_1620_0,3061.0,3190.0
flow_1086_0,3061.0,3113.0
flow_1089_0,3064.0,3126.0
flow_1621_0,3076.0,3206.0
flow_1622_0,3091.0,3211.0
flow_515_0,3101.0,3166.0
flow_1373_0,3101.0,3176.0
flow_1623_0,3106.0,3246.0
flow_1395_0,3121.0,3191.0
flow_1624_0,3121.0,3250.0
flow_1625_0,3136.0,3236.0
flow_173_0,3151.0,3203.0
flow_1626_0,3151.0,3241.0
flow_175_0,3154.0,3356.0
flow_1795_0,3161.0,3356.0
flow_1627_0,3166.0,3296.0
flow_1397_0,3171.0,3246.0
flow_1628_0,3181.0,3254.0
flow_176_0,3181.0,3233.0
flow_177_0,3183.0,3236.0
flow_1629_0,3196.0,3276.0
flow_1986_0,3200.0,3360.0
flow_1630_0,3211.0,3285.0
flow_2937_0,3221.0,3273.0
flow_1631_0,3226.0,3316.0
flow_180_0,3241.0,3306.0
flow_1632_0,3241.0,3321.0
flow_181_0,3243.0,3310.0
flow_1988_0,3251.0,3303.0
flow_2584_0,3253.0,3336.0
flow_2934_0,3254.0,3306.0
flow_1633_0,3256.0,3336.0
flow_2631_0,3262.0,3314.0
flow_1090_0,3271.0,3326.0
flow_182_0,3271.0,3323.0
flow_1634_0,3271.0,3386.0
flow_1098_0,3273.0,3329.0
flow_2609_0,3276.0,3328.0
flow_1402_0,3281.0,3386.0
flow_1635_0,3286.0,3391.0
flow_183_0,3291.0,3346.0
flow_1406_0,3295.0,3390.0
flow_1636_0,3301.0,3375.0
flow_2612_0,3311.0,3526.0
flow_184_0,3311.0,3366.0
flow_185_0,3319.0,3371.0
flow_1637_0,3324.0,3406.0
flow_1398_0,3326.0,3377.0
flow_2953_0,3331.0,3396.0
flow_2598_0,3332.0,3402.0
flow_2956_0,3333.0,3400.0
flow_2633_0,3341.0,3416.0
flow_1163_0,3344.0,3397.0
flow_1638_0,3347.0,3436.0
flow_186_0,3351.0,3526.0
flow_540_0,3351.0,3436.0
flow_1820_0,3355.0,3440.0
flow_1639_0,3370.0,3496.0
flow_1409_0,3380.0,3450.0
flow_187_0,3381.0,3446.0
flow_188_0,3384.0,3530.0
flow_1640_0,3393.0,3476.0
flow_189_0,3401.0,3466.0
flow_190_0,3404.0,3456.0
flow_1641_0,3416.0,3536.0
flow_1642_0,3439.0,3541.0
flow_191_0,3451.0,3503.0
flow_192_0,3453.0,3506.0
flow_2643_0,3461.0,3512.0
flow_1643_0,3462.0,3566.0
flow_193_0,3471.0,3523.0
flow_194_0,3474.0,3546.0
flow_1644_0,3485.0,3571.0
flow_195_0,3491.0,3543.0
flow_1645_0,3508.0,nan
flow_197_0,3521.0,3596.0
flow_1415_0,3521.0,3590.0
flow_198_0,3524.0,3577.0
flow_1646_0,3531.0,nan
flow_1647_0,3554.0,nan
flow_199_0,3571.0,nan
flow_1418_0,3573.0,nan
flow_201_0,3573.0,nan
flow_1648_0,3577.0,nan
flow_1167_0,3581.0,nan
flow_2675_0,3584.0,nan
flow_202_0,3584.0,nan
flow_1419_0,3591.0,nan
flow_1649_0,3600.0,nan
