,enter_time,leave_time
flow_67_0,1113.0,1164.0
flow_1487_0,1121.0,1216.0
flow_1488_0,1124.0,1194.0
flow_1691_0,1131.0,1216.0
flow_1268_0,1134.0,1204.0
flow_1490_0,1141.0,1211.0
flow_2797_0,1141.0,1226.0
flow_1493_0,1144.0,1226.0
flow_288_0,1151.0,1237.0
flow_1492_0,1189.0,1241.0
flow_1494_0,1201.0,1271.0
flow_1270_0,1201.0,1416.0
flow_1497_0,1204.0,1416.0
flow_1695_0,1204.0,1274.0
flow_1500_0,1221.0,1291.0
flow_1503_0,1224.0,1420.0
flow_768_0,1251.0,1303.0
flow_729_0,1271.0,1322.0
flow_745_0,1273.0,1325.0
flow_1271_0,1281.0,1396.0
flow_2167_0,1284.0,1421.0
flow_1698_0,1286.0,1337.0
flow_2247_0,1287.0,1357.0
flow_1277_0,1289.0,1360.0
flow_2094_0,1291.0,1356.0
flow_2097_0,1293.0,1361.0
flow_1282_0,1293.0,2166.0
flow_755_0,1311.0,1363.0
flow_2098_0,1314.0,1616.0
flow_1505_0,1321.0,1391.0
flow_1506_0,1324.0,1436.0
flow_1870_0,1331.0,1436.0
flow_352_0,1333.0,1440.0
flow_2129_0,1341.0,1407.0
flow_61_0,1351.0,1421.0
flow_77_0,1351.0,1439.0
flow_1886_0,1354.0,1410.0
flow_2145_0,1390.0,1442.0
flow_1507_0,1421.0,1496.0
flow_376_0,1421.0,1491.0
flow_1289_0,1424.0,1536.0
flow_1509_0,1424.0,1494.0
flow_1281_0,1428.0,1536.0
flow_329_0,1438.0,1526.0
flow_778_0,1441.0,1506.0
flow_350_0,1442.0,1516.0
flow_336_0,1443.0,1513.0
flow_341_0,1447.0,1530.0
flow_2836_0,1452.0,1503.0
flow_2093_0,1454.0,1521.0
flow_2110_0,1460.0,1530.0
flow_2102_0,1471.0,1576.0
flow_2186_0,1486.0,1566.0
flow_1510_0,1501.0,1570.0
flow_1511_0,1503.0,1606.0
flow_1516_0,1506.0,1610.0
flow_1518_0,1508.0,1696.0
flow_1519_0,1512.0,1686.0
flow_1520_0,1514.0,1690.0
flow_1290_0,1521.0,1696.0
flow_1705_0,1524.0,1607.0
flow_389_0,1551.0,1686.0
flow_1295_0,1553.0,1690.0
flow_2096_0,1556.0,1626.0
flow_1296_0,1571.0,1641.0
flow_1710_0,1574.0,1716.0
flow_2840_0,1581.0,1633.0
flow_1300_0,1591.0,1720.0
flow_1713_0,1593.0,1856.0
flow_324_0,1601.0,1652.0
flow_2806_0,1625.0,1701.0
flow_1301_0,1631.0,1702.0
flow_1716_0,1634.0,1859.0
flow_1523_0,1641.0,1711.0
flow_1722_0,1641.0,1862.0
flow_1524_0,1644.0,1716.0
flow_859_0,1654.0,1725.0
flow_2169_0,1671.0,1723.0
flow_874_0,1684.0,1856.0
flow_1527_0,1691.0,1946.0
flow_854_0,1693.0,1756.0
flow_1528_0,1694.0,1764.0
flow_828_0,1701.0,1756.0
flow_1726_0,1741.0,1865.0
flow_846_0,1741.0,1792.0
flow_853_0,1743.0,1795.0
flow_1732_0,1743.0,1867.0
flow_2810_0,1754.0,1824.0
flow_2813_0,1758.0,1860.0
flow_1718_0,1761.0,1870.0
flow_1310_0,1781.0,1851.0
flow_1314_0,1784.0,1873.0
flow_2175_0,1790.0,1842.0
flow_1720_0,1793.0,1906.0
flow_1724_0,1796.0,1911.0
flow_2846_0,1801.0,1926.0
flow_1737_0,1801.0,1871.0
flow_1740_0,1804.0,1875.0
flow_2852_0,1805.0,1857.0
flow_838_0,1825.0,1930.0
flow_1938_0,1871.0,1940.0
flow_1529_0,1891.0,2317.0
flow_1530_0,1894.0,2036.0
flow_1534_0,1896.0,1966.0
flow_1535_0,1899.0,2041.0
flow_1538_0,1903.0,1972.0
flow_1721_0,1904.0,1966.0
flow_1540_0,1921.0,1991.0
flow_1542_0,1924.0,1996.0
flow_1543_0,1941.0,2011.0
flow_1544_0,1944.0,2056.0
flow_1545_0,1952.0,2060.0
flow_2858_0,1961.0,2012.0
flow_1546_0,1970.0,2076.0
flow_1741_0,1971.0,2041.0
flow_1743_0,1974.0,2056.0
flow_1319_0,1976.0,2061.0
flow_1325_0,1979.0,2076.0
flow_431_0,1981.0,2146.0
flow_1547_0,1991.0,2080.0
flow_2872_0,2001.0,2127.0
flow_1548_0,2011.0,2096.0
flow_2874_0,2018.0,2088.0
flow_2184_0,2031.0,2131.0
flow_905_0,2033.0,2236.0
flow_1327_0,2061.0,2132.0
flow_1329_0,2064.0,2136.0
flow_924_0,2071.0,2123.0
flow_1739_0,2073.0,2126.0
flow_441_0,2100.0,2177.0
flow_2879_0,2105.0,2872.0
flow_1331_0,2121.0,2191.0
flow_1333_0,2124.0,2197.0
flow_1551_0,2151.0,2221.0
flow_1552_0,2153.0,2224.0
flow_1337_0,2161.0,2276.0
flow_2864_0,2164.0,2276.0
flow_1338_0,2164.0,2234.0
flow_1339_0,2191.0,2281.0
flow_1340_0,2194.0,2426.0
flow_939_0,2211.0,2266.0
flow_433_0,2233.0,2286.0
flow_926_0,2236.0,2306.0
flow_941_0,2238.0,2290.0
flow_1342_0,2241.0,2431.0
flow_1555_0,2241.0,2336.0
flow_1556_0,2243.0,2341.0
flow_989_0,2244.0,2315.0
flow_1343_0,2244.0,2336.0
flow_1766_0,2251.0,2310.0
flow_1557_0,2261.0,2331.0
flow_1560_0,2263.0,2334.0
flow_111_0,2266.0,2341.0
flow_1769_0,2270.0,2376.0
flow_1756_0,2280.0,2332.0
flow_383_0,2281.0,2367.0
flow_1345_0,2301.0,2380.0
flow_2887_0,2312.0,2363.0
flow_1347_0,2321.0,2416.0
flow_2847_0,2331.0,2386.0
flow_2192_0,2333.0,2391.0
flow_1561_0,2341.0,2416.0
flow_1562_0,2343.0,2421.0
flow_1563_0,2361.0,2431.0
flow_955_0,2361.0,2496.0
flow_970_0,2363.0,2500.0
flow_1566_0,2364.0,3036.0
flow_1567_0,2381.0,2451.0
flow_1776_0,2381.0,2450.0
flow_1568_0,2383.0,2454.0
flow_1777_0,2383.0,2466.0
flow_1570_0,2385.0,2466.0
flow_1758_0,2386.0,2457.0
flow_1572_0,2388.0,2471.0
flow_1574_0,2390.0,2460.0
flow_974_0,2401.0,2516.0
flow_1349_0,2471.0,2586.0
flow_1571_0,2476.0,2528.0
flow_132_0,2483.0,2576.0
flow_1352_0,2488.0,2557.0
flow_392_0,2491.0,2581.0
flow_1350_0,2501.0,2570.0
flow_1354_0,2503.0,2596.0
flow_127_0,2511.0,2596.0
flow_133_0,2513.0,2600.0
flow_1357_0,2521.0,2601.0
flow_1969_0,2521.0,2573.0
flow_1358_0,2523.0,2931.0
flow_2885_0,2531.0,2680.0
flow_1577_0,2531.0,2958.0
flow_1578_0,2534.0,2626.0
flow_1362_0,2541.0,2626.0
flow_1365_0,2561.0,2683.0
flow_139_0,2572.0,2641.0
flow_1006_0,2602.0,2726.0
flow_2904_0,2605.0,2657.0
flow_142_0,2623.0,2746.0
flow_1579_0,2631.0,2700.0
flow_1580_0,2633.0,2716.0
flow_1372_0,2641.0,2711.0
flow_403_0,2685.0,2756.0
flow_994_0,2692.0,2743.0
flow_138_0,2694.0,2786.0
flow_1979_0,2701.0,2846.0
flow_1584_0,2721.0,2796.0
flow_1586_0,2723.0,2801.0
flow_1587_0,2741.0,2811.0
flow_2546_0,2741.0,2811.0
flow_1589_0,2744.0,2813.0
flow_1375_0,2744.0,2813.0
flow_1076_0,2762.0,2866.0
flow_1034_0,2776.0,2828.0
flow_1046_0,2781.0,2850.0
flow_1376_0,2781.0,2856.0
flow_1059_0,2784.0,2906.0
flow_1592_0,2801.0,2876.0
flow_1594_0,2803.0,2881.0
flow_1597_0,2805.0,3176.0
flow_1598_0,2808.0,2883.0
flow_1599_0,2811.0,2886.0
flow_1601_0,2813.0,2889.0
flow_1602_0,2831.0,2901.0
flow_1603_0,2834.0,2916.0
flow_1086_0,2835.0,2904.0
flow_1604_0,2837.0,2920.0
flow_1605_0,2860.0,2936.0
flow_158_0,2863.0,2914.0
flow_1016_0,2865.0,2936.0
flow_1606_0,2901.0,2976.0
flow_161_0,2911.0,2981.0
flow_1380_0,2921.0,2996.0
flow_1382_0,2923.0,3001.0
flow_1609_0,2951.0,3020.0
flow_1383_0,2961.0,3106.0
flow_2584_0,2963.0,3110.0
flow_1610_0,2981.0,3106.0
flow_1611_0,2984.0,3054.0
flow_1612_0,3000.0,3111.0
flow_1056_0,3011.0,3081.0
flow_1613_0,3020.0,3126.0
flow_423_0,3021.0,3073.0
flow_1614_0,3040.0,3131.0
flow_1904_0,3073.0,3196.0
flow_167_0,3081.0,3166.0
flow_2930_0,3085.0,3171.0
flow_2937_0,3088.0,3158.0
flow_1395_0,3091.0,3166.0
flow_1397_0,3093.0,3171.0
flow_2203_0,3094.0,3186.0
flow_2215_0,3100.0,3170.0
flow_1109_0,3101.0,3152.0
flow_2212_0,3103.0,3155.0
flow_1398_0,3111.0,3181.0
flow_1615_0,3111.0,3181.0
flow_540_0,3114.0,3186.0
flow_1618_0,3114.0,3486.0
flow_2936_0,3142.0,3195.0
flow_1118_0,3161.0,3213.0
flow_1620_0,3171.0,3246.0
flow_1621_0,3173.0,3251.0
flow_1622_0,3191.0,3261.0
flow_1402_0,3191.0,3266.0
flow_1403_0,3194.0,3276.0
flow_1623_0,3194.0,3266.0
flow_175_0,3201.0,3276.0
flow_1988_0,3209.0,3296.0
flow_1624_0,3212.0,3301.0
flow_2222_0,3231.0,3283.0
flow_525_0,3251.0,3304.0
flow_1404_0,3261.0,3331.0
flow_1406_0,3264.0,3346.0
flow_1628_0,3271.0,3346.0
flow_1629_0,3273.0,3351.0
flow_2946_0,3282.0,3333.0
flow_1820_0,3282.0,3333.0
flow_1631_0,3302.0,3372.0
flow_2216_0,3305.0,3386.0
flow_2631_0,3316.0,3406.0
flow_1409_0,3341.0,3410.0
flow_1822_0,3344.0,3414.0
flow_561_0,3347.0,3426.0
flow_1632_0,3351.0,3426.0
flow_2650_0,3353.0,3431.0
flow_1633_0,3353.0,3430.0
flow_1634_0,3371.0,3441.0
flow_1635_0,3374.0,3443.0
flow_1637_0,3411.0,3481.0
flow_1638_0,3431.0,3546.0
flow_1415_0,3451.0,3546.0
flow_1417_0,3454.0,3524.0
flow_1418_0,3456.0,3550.0
flow_1419_0,3459.0,3576.0
flow_1420_0,3461.0,3581.0
flow_186_0,3461.0,3550.0
flow_188_0,3463.0,3576.0
flow_1421_0,3463.0,3583.0
flow_1422_0,3466.0,3586.0
flow_1640_0,3470.0,3540.0
flow_1423_0,3472.0,3542.0
flow_1163_0,3494.0,3565.0
flow_1832_0,3500.0,3588.0
flow_1641_0,3511.0,3596.0
flow_478_0,3531.0,nan
flow_1642_0,3531.0,nan
flow_479_0,3534.0,nan
flow_1173_0,3540.0,nan
flow_1643_0,3551.0,nan
