,enter_time,leave_time
flow_878_0,2363.0,2441.0
flow_2427_0,2381.0,2486.0
flow_2432_0,2384.0,2454.0
flow_2436_0,2401.0,2491.0
flow_2437_0,2403.0,2526.0
flow_2891_0,2406.0,2476.0
flow_2893_0,2413.0,2486.0
flow_2438_0,2421.0,2491.0
flow_2440_0,2424.0,2530.0
flow_2442_0,2441.0,2566.0
flow_1771_0,2441.0,2606.0
flow_2443_0,2444.0,2514.0
flow_2444_0,2446.0,2570.0
flow_2445_0,2449.0,2520.0
flow_882_0,2453.0,2526.0
flow_2446_0,2453.0,2586.0
flow_883_0,2456.0,2556.0
flow_1979_0,2471.0,2590.0
flow_2879_0,2479.0,2593.0
flow_2447_0,2482.0,2596.0
flow_2449_0,2484.0,2556.0
flow_1778_0,2488.0,2560.0
flow_2452_0,2490.0,2599.0
flow_2455_0,2493.0,2563.0
flow_2454_0,2493.0,2601.0
flow_2898_0,2501.0,2570.0
flow_2458_0,2521.0,2616.0
flow_2459_0,2523.0,2620.0
flow_2897_0,2532.0,2609.0
flow_2899_0,2535.0,2626.0
flow_2901_0,2540.0,2629.0
flow_887_0,2551.0,2620.0
flow_891_0,2554.0,2624.0
flow_2461_0,2571.0,2641.0
flow_2462_0,2574.0,2646.0
flow_2464_0,2576.0,2646.0
flow_2466_0,2579.0,2650.0
flow_893_0,2581.0,2651.0
flow_2468_0,2583.0,2653.0
flow_897_0,2583.0,2654.0
flow_1353_0,2585.0,2656.0
flow_97_0,2585.0,2706.0
flow_900_0,2588.0,2658.0
flow_901_0,2591.0,2660.0
flow_907_0,2593.0,2965.0
flow_1346_0,2601.0,2654.0
flow_2469_0,2601.0,2670.0
flow_2471_0,2604.0,2674.0
flow_1737_0,2604.0,2746.0
flow_2474_0,2606.0,2677.0
flow_2475_0,2609.0,2716.0
flow_2479_0,2613.0,2706.0
flow_912_0,2623.0,2716.0
flow_915_0,2626.0,2726.0
flow_916_0,2629.0,2720.0
flow_917_0,2631.0,2756.0
flow_2482_0,2631.0,2720.0
flow_920_0,2634.0,2761.0
flow_2484_0,2634.0,2710.0
flow_2486_0,2636.0,2706.0
flow_2487_0,2639.0,2756.0
flow_2488_0,2642.0,2760.0
flow_2490_0,2644.0,2715.0
flow_2491_0,2646.0,2718.0
flow_2907_0,2646.0,2750.0
flow_2492_0,2649.0,2721.0
flow_2494_0,2651.0,2776.0
flow_2495_0,2654.0,2781.0
flow_925_0,2671.0,2741.0
flow_931_0,2673.0,2766.0
flow_2496_0,2681.0,2751.0
flow_2497_0,2683.0,2754.0
flow_932_0,2701.0,2776.0
flow_2498_0,2701.0,2806.0
flow_2501_0,2704.0,2774.0
flow_455_0,2711.0,2816.0
flow_2502_0,2721.0,2810.0
flow_2503_0,2724.0,2794.0
flow_1961_0,2731.0,2784.0
flow_1566_0,2734.0,2976.0
flow_2504_0,2741.0,2896.0
flow_2507_0,2744.0,2981.0
flow_1043_0,2752.0,2805.0
flow_2511_0,2761.0,3006.0
flow_2512_0,2763.0,3010.0
flow_2514_0,2765.0,2900.0
flow_2516_0,2768.0,3026.0
flow_2517_0,2771.0,3030.0
flow_2519_0,2773.0,3066.0
flow_2520_0,2776.0,3070.0
flow_2521_0,2778.0,2848.0
flow_922_0,2780.0,2846.0
flow_2525_0,2781.0,3072.0
flow_2527_0,2784.0,2926.0
flow_1373_0,2785.0,3075.0
flow_2528_0,2787.0,3078.0
flow_2529_0,2790.0,2930.0
flow_493_0,2790.0,3081.0
flow_2532_0,2793.0,2863.0
flow_2912_0,2793.0,2906.0
flow_2914_0,2796.0,2851.0
flow_933_0,2801.0,2976.0
flow_934_0,2804.0,2874.0
flow_2533_0,2811.0,2881.0
flow_2534_0,2814.0,3106.0
flow_2537_0,2816.0,2886.0
flow_2541_0,2819.0,3110.0
flow_2542_0,2822.0,3113.0
flow_937_0,2841.0,2911.0
flow_2543_0,2841.0,2911.0
flow_947_0,2843.0,2914.0
flow_2547_0,2844.0,2946.0
flow_948_0,2871.0,2980.0
flow_1986_0,2871.0,3115.0
flow_1988_0,2873.0,3118.0
flow_950_0,2874.0,2944.0
flow_2548_0,2881.0,3120.0
flow_2549_0,2883.0,3176.0
flow_2550_0,2911.0,2981.0
flow_2551_0,2913.0,2984.0
flow_142_0,2921.0,3007.0
flow_951_0,2931.0,3001.0
flow_952_0,2934.0,3011.0
flow_1743_0,2936.0,3026.0
flow_957_0,2939.0,3031.0
flow_959_0,2941.0,3166.0
flow_960_0,2944.0,3066.0
flow_962_0,2947.0,3071.0
flow_965_0,2949.0,3170.0
flow_971_0,2952.0,3022.0
flow_2553_0,2961.0,3166.0
flow_2555_0,2964.0,3034.0
flow_973_0,2981.0,3074.0
flow_2559_0,2981.0,3051.0
flow_975_0,2983.0,3077.0
flow_2560_0,2984.0,3179.0
flow_2561_0,3001.0,3071.0
flow_2562_0,3004.0,3170.0
flow_2921_0,3011.0,3081.0
flow_976_0,3014.0,3106.0
flow_979_0,3016.0,3111.0
flow_980_0,3019.0,3113.0
flow_981_0,3021.0,3116.0
flow_2000_0,3021.0,3486.0
flow_985_0,3024.0,3119.0
flow_2927_0,3035.0,3096.0
flow_2563_0,3041.0,3216.0
flow_2872_0,3041.0,3100.0
flow_987_0,3061.0,3176.0
flow_2564_0,3061.0,3131.0
flow_991_0,3064.0,3216.0
flow_2565_0,3064.0,3185.0
flow_2566_0,3066.0,3187.0
flow_2568_0,3069.0,3190.0
flow_2571_0,3071.0,3193.0
flow_476_0,3071.0,3140.0
flow_1579_0,3074.0,3126.0
flow_2575_0,3074.0,3196.0
flow_2578_0,3091.0,3161.0
flow_2579_0,3094.0,3198.0
flow_1001_0,3131.0,3200.0
flow_2580_0,3151.0,3236.0
flow_2582_0,3153.0,3240.0
flow_2583_0,3155.0,3226.0
flow_2585_0,3158.0,3276.0
flow_2586_0,3161.0,3280.0
flow_2588_0,3163.0,3296.0
flow_1795_0,3166.0,3300.0
flow_525_0,3169.0,3316.0
flow_1005_0,3181.0,3276.0
flow_1371_0,3181.0,3286.0
flow_1008_0,3183.0,3279.0
flow_1578_0,3184.0,3236.0
flow_1011_0,3185.0,3256.0
flow_2589_0,3191.0,3320.0
flow_1394_0,3191.0,3290.0
flow_2590_0,3193.0,3324.0
flow_2591_0,3196.0,3326.0
flow_2592_0,3198.0,3328.0
flow_2593_0,3200.0,3331.0
flow_909_0,3201.0,3306.0
flow_1381_0,3203.0,3310.0
flow_2594_0,3203.0,3333.0
flow_501_0,3206.0,3366.0
flow_1592_0,3208.0,3369.0
flow_1385_0,3210.0,3416.0
flow_2009_0,3212.0,3281.0
flow_2390_0,3213.0,3265.0
flow_2011_0,3214.0,3336.0
flow_2596_0,3231.0,3301.0
flow_2598_0,3234.0,3338.0
flow_2599_0,3236.0,3306.0
flow_2602_0,3239.0,3341.0
flow_2603_0,3243.0,3312.0
flow_1014_0,3261.0,3330.0
flow_1017_0,3263.0,3333.0
flow_2604_0,3271.0,3344.0
flow_2605_0,3274.0,3344.0
flow_2609_0,3276.0,3346.0
flow_2610_0,3279.0,3349.0
flow_2611_0,3281.0,3351.0
flow_2612_0,3283.0,3376.0
flow_1020_0,3291.0,3376.0
flow_1021_0,3294.0,3396.0
flow_1023_0,3297.0,3381.0
flow_1024_0,3299.0,3426.0
flow_1027_0,3302.0,3430.0
flow_1028_0,3341.0,3411.0
flow_2613_0,3341.0,3426.0
flow_1030_0,3343.0,3414.0
flow_2616_0,3344.0,3414.0
flow_2016_0,3351.0,3431.0
flow_1393_0,3351.0,3476.0
flow_1612_0,3354.0,3406.0
flow_1032_0,3361.0,3446.0
flow_2617_0,3361.0,3446.0
flow_2947_0,3363.0,3480.0
flow_1036_0,3364.0,3434.0
flow_2620_0,3364.0,3434.0
flow_2622_0,3366.0,3436.0
flow_2623_0,3369.0,3450.0
flow_2939_0,3369.0,3439.0
flow_2624_0,3373.0,3442.0
flow_2625_0,3375.0,3446.0
flow_2628_0,3377.0,3448.0
flow_2630_0,3380.0,3457.0
flow_2632_0,3383.0,3461.0
flow_1817_0,3385.0,3463.0
flow_1818_0,3388.0,3466.0
flow_1037_0,3391.0,3460.0
flow_1407_0,3391.0,3490.0
flow_1038_0,3393.0,3463.0
flow_551_0,3393.0,3492.0
flow_1412_0,3396.0,3495.0
flow_1413_0,3398.0,3497.0
flow_1620_0,3400.0,3452.0
flow_2633_0,3411.0,3526.0
flow_2634_0,3414.0,3516.0
flow_1044_0,3421.0,3526.0
flow_1045_0,3423.0,3530.0
flow_2019_0,3442.0,3511.0
flow_1048_0,3461.0,3546.0
flow_1052_0,3463.0,3550.0
flow_1054_0,3466.0,3552.0
flow_1055_0,3468.0,3538.0
flow_2021_0,3480.0,3550.0
flow_2635_0,3501.0,3571.0
flow_2636_0,3504.0,3596.0
flow_1040_0,3509.0,nan
flow_2958_0,3512.0,nan
flow_2637_0,3521.0,nan
flow_515_0,3521.0,3596.0
flow_2638_0,3551.0,nan
flow_2640_0,3553.0,nan
flow_1628_0,3571.0,nan
flow_1056_0,3571.0,nan
flow_1057_0,3574.0,nan
flow_1416_0,3574.0,nan
