,enter_time,leave_time
flow_1262_0,812.0,906.0
flow_1680_0,836.0,926.0
flow_2158_0,851.0,903.0
flow_1681_0,861.0,931.0
flow_1263_0,861.0,936.0
flow_294_0,863.0,946.0
flow_1472_0,863.0,936.0
flow_1473_0,866.0,936.0
flow_33_0,873.0,966.0
flow_2098_0,876.0,928.0
flow_1689_0,881.0,933.0
flow_1691_0,885.0,966.0
flow_2145_0,885.0,970.0
flow_1267_0,890.0,960.0
flow_674_0,911.0,976.0
flow_689_0,914.0,966.0
flow_2182_0,916.0,980.0
flow_2161_0,921.0,996.0
flow_2167_0,923.0,1000.0
flow_284_0,930.0,1036.0
flow_293_0,932.0,1016.0
flow_2798_0,938.0,1036.0
flow_1268_0,951.0,1021.0
flow_1475_0,951.0,1021.0
flow_304_0,951.0,1006.0
flow_1270_0,953.0,1057.0
flow_1870_0,971.0,1060.0
flow_2797_0,971.0,1136.0
flow_1846_0,974.0,1026.0
flow_1695_0,975.0,1063.0
flow_1696_0,977.0,1047.0
flow_1271_0,981.0,1067.0
flow_1273_0,984.0,1054.0
flow_1476_0,991.0,1060.0
flow_1478_0,994.0,1064.0
flow_1274_0,1001.0,1216.0
flow_2169_0,1005.0,1074.0
flow_1480_0,1051.0,1121.0
flow_1485_0,1053.0,1124.0
flow_1486_0,1055.0,1126.0
flow_1277_0,1061.0,1130.0
flow_1487_0,1063.0,1146.0
flow_1279_0,1064.0,1220.0
flow_318_0,1095.0,1164.0
flow_1282_0,1101.0,1170.0
flow_1867_0,1102.0,1154.0
flow_721_0,1121.0,1186.0
flow_58_0,1123.0,1186.0
flow_2247_0,1131.0,1200.0
flow_739_0,1141.0,1206.0
flow_2193_0,1143.0,1210.0
flow_2806_0,1149.0,1207.0
flow_2813_0,1151.0,1246.0
flow_326_0,1152.0,1211.0
flow_1700_0,1154.0,1225.0
flow_1703_0,1157.0,1227.0
flow_1286_0,1161.0,1231.0
flow_1705_0,1162.0,1246.0
flow_1287_0,1165.0,1235.0
flow_1706_0,1168.0,1239.0
flow_1710_0,1197.0,1267.0
flow_1289_0,1201.0,1270.0
flow_1290_0,1203.0,1296.0
flow_1497_0,1203.0,1306.0
flow_46_0,1211.0,1277.0
flow_1878_0,1216.0,1280.0
flow_755_0,1217.0,1288.0
flow_329_0,1221.0,1273.0
flow_1896_0,1221.0,1306.0
flow_330_0,1224.0,1276.0
flow_348_0,1224.0,1294.0
flow_352_0,1230.0,1300.0
flow_2200_0,1231.0,1366.0
flow_355_0,1233.0,1303.0
flow_1713_0,1244.0,1316.0
flow_1714_0,1248.0,1318.0
flow_1292_0,1251.0,1326.0
flow_1293_0,1253.0,1331.0
flow_61_0,1256.0,1336.0
flow_1295_0,1263.0,1340.0
flow_2820_0,1281.0,1333.0
flow_1503_0,1283.0,1353.0
flow_1296_0,1291.0,1396.0
flow_336_0,1292.0,1343.0
flow_1722_0,1294.0,1640.0
flow_1716_0,1304.0,1401.0
flow_2213_0,1311.0,1371.0
flow_2215_0,1314.0,1377.0
flow_1506_0,1341.0,1486.0
flow_1507_0,1344.0,1414.0
flow_1299_0,1351.0,1421.0
flow_741_0,1351.0,1436.0
flow_1300_0,1354.0,1486.0
flow_1301_0,1361.0,1491.0
flow_341_0,1391.0,1443.0
flow_368_0,1395.0,1464.0
flow_351_0,1397.0,1476.0
flow_376_0,1398.0,1506.0
flow_239_0,1403.0,1481.0
flow_2186_0,1406.0,1457.0
flow_1725_0,1407.0,1478.0
flow_1510_0,1421.0,1490.0
flow_1511_0,1424.0,1494.0
flow_1886_0,1426.0,1496.0
flow_389_0,1435.0,1511.0
flow_789_0,1441.0,1496.0
flow_793_0,1443.0,1501.0
flow_1726_0,1444.0,1526.0
flow_333_0,1447.0,1499.0
flow_1305_0,1451.0,1521.0
flow_1718_0,1460.0,1636.0
flow_1516_0,1461.0,1530.0
flow_2240_0,1471.0,1546.0
flow_1732_0,1498.0,1567.0
flow_1881_0,1503.0,1554.0
flow_1721_0,1506.0,1557.0
flow_1308_0,1510.0,1580.0
flow_2244_0,1511.0,1563.0
flow_2251_0,1513.0,1566.0
flow_2222_0,1524.0,1606.0
flow_1309_0,1530.0,1866.0
flow_2257_0,1531.0,1583.0
flow_2262_0,1533.0,1596.0
flow_77_0,1541.0,1610.0
flow_2266_0,1551.0,1646.0
flow_2274_0,1553.0,2166.0
flow_1519_0,1553.0,1622.0
flow_1520_0,1556.0,1626.0
flow_2203_0,1559.0,1628.0
flow_1310_0,1571.0,1656.0
flow_1311_0,1573.0,1644.0
flow_2277_0,1591.0,1643.0
flow_1737_0,1594.0,1930.0
flow_1739_0,1598.0,2316.0
flow_1313_0,1600.0,1670.0
flow_2243_0,1625.0,1726.0
flow_1524_0,1636.0,1731.0
flow_1314_0,1641.0,1726.0
flow_2836_0,1655.0,1733.0
flow_350_0,1656.0,1707.0
flow_2284_0,1661.0,1776.0
flow_843_0,1664.0,1716.0
flow_838_0,1672.0,1756.0
flow_1740_0,1684.0,1766.0
flow_1741_0,1687.0,1771.0
flow_1316_0,1691.0,1761.0
flow_1317_0,1693.0,1764.0
flow_1743_0,1704.0,1786.0
flow_1892_0,1716.0,1806.0
flow_2283_0,1718.0,1810.0
flow_2353_0,1725.0,1856.0
flow_1318_0,1731.0,1801.0
flow_1750_0,1734.0,1805.0
flow_1319_0,1751.0,1820.0
flow_1530_0,1761.0,1866.0
flow_2852_0,1765.0,1834.0
flow_874_0,1780.0,1849.0
flow_2294_0,1781.0,1861.0
flow_1320_0,1791.0,1861.0
flow_1938_0,1800.0,1946.0
flow_2302_0,1813.0,1886.0
flow_1756_0,1815.0,2464.0
flow_1927_0,1831.0,2051.0
flow_1724_0,1846.0,1897.0
flow_1323_0,1851.0,1921.0
flow_1535_0,1856.0,2231.0
flow_2224_0,1858.0,1909.0
flow_365_0,1861.0,1927.0
flow_2307_0,1861.0,1913.0
flow_403_0,1867.0,1920.0
flow_405_0,1867.0,1933.0
flow_424_0,1870.0,1937.0
flow_1733_0,1881.0,1932.0
flow_1749_0,1886.0,1937.0
flow_431_0,1895.0,1976.0
flow_1325_0,1901.0,1981.0
flow_1923_0,1903.0,1966.0
flow_1327_0,1903.0,1996.0
flow_883_0,1905.0,2006.0
flow_1328_0,1921.0,1991.0
flow_1329_0,1923.0,2001.0
flow_2323_0,1940.0,2011.0
flow_1330_0,1940.0,2171.0
flow_2305_0,1953.0,2036.0
flow_2325_0,1957.0,2026.0
flow_1331_0,1961.0,2036.0
flow_1333_0,1982.0,2056.0
flow_2253_0,1983.0,2086.0
flow_1334_0,2000.0,2173.0
flow_2338_0,2011.0,2086.0
flow_2340_0,2014.0,2066.0
flow_1337_0,2042.0,2116.0
flow_924_0,2044.0,2116.0
flow_1769_0,2047.0,2120.0
flow_2317_0,2050.0,2119.0
flow_2390_0,2051.0,2107.0
flow_1544_0,2051.0,2166.0
flow_1545_0,2053.0,2171.0
flow_1765_0,2053.0,2110.0
flow_1338_0,2060.0,2136.0
flow_1755_0,2071.0,2126.0
flow_1546_0,2071.0,2140.0
flow_1547_0,2073.0,2143.0
flow_1771_0,2085.0,2176.0
flow_2359_0,2091.0,2143.0
flow_1339_0,2101.0,2186.0
flow_1340_0,2103.0,2191.0
flow_1341_0,2121.0,2191.0
flow_1342_0,2124.0,2217.0
flow_441_0,2127.0,2221.0
flow_915_0,2131.0,2196.0
flow_2360_0,2133.0,2200.0
flow_1343_0,2141.0,2256.0
flow_1945_0,2143.0,2226.0
flow_2364_0,2151.0,2203.0
flow_1344_0,2161.0,2231.0
flow_1548_0,2161.0,2231.0
flow_1345_0,2163.0,2260.0
flow_1555_0,2174.0,2256.0
flow_1776_0,2185.0,2262.0
flow_2864_0,2190.0,2260.0
flow_111_0,2195.0,2248.0
flow_2879_0,2200.0,2269.0
flow_1556_0,2203.0,2274.0
flow_1777_0,2205.0,2274.0
flow_2386_0,2211.0,2263.0
flow_2393_0,2214.0,2286.0
flow_1346_0,2221.0,2386.0
flow_1347_0,2224.0,2316.0
flow_1348_0,2241.0,2391.0
flow_1349_0,2244.0,2692.0
flow_1542_0,2256.0,2307.0
flow_1350_0,2261.0,2336.0
flow_2872_0,2266.0,2326.0
flow_114_0,2269.0,2331.0
flow_440_0,2271.0,2476.0
flow_2397_0,2271.0,2796.0
flow_2398_0,2273.0,2331.0
flow_455_0,2274.0,2356.0
flow_1354_0,2301.0,2370.0
flow_1355_0,2303.0,2373.0
flow_909_0,2318.0,2416.0
flow_1561_0,2321.0,2396.0
flow_1562_0,2341.0,2416.0
flow_2883_0,2341.0,2406.0
flow_2885_0,2344.0,2476.0
flow_1566_0,2353.0,2426.0
flow_1357_0,2361.0,2430.0
flow_1358_0,2363.0,2446.0
flow_2887_0,2369.0,2446.0
flow_959_0,2381.0,2436.0
flow_2423_0,2384.0,2480.0
flow_1570_0,2397.0,2467.0
flow_1362_0,2401.0,2470.0
flow_2432_0,2411.0,2526.0
flow_1572_0,2433.0,2796.0
flow_1966_0,2443.0,2494.0
flow_1365_0,2461.0,2536.0
flow_122_0,2465.0,2546.0
flow_965_0,2481.0,2626.0
flow_1969_0,2524.0,2594.0
flow_1370_0,2531.0,2601.0
flow_1371_0,2534.0,2801.0
flow_2445_0,2551.0,2631.0
flow_1579_0,2561.0,2632.0
flow_1372_0,2561.0,2636.0
flow_1785_0,2566.0,2618.0
flow_476_0,2571.0,2627.0
flow_2457_0,2592.0,2661.0
flow_1959_0,2594.0,2676.0
flow_1021_0,2601.0,2653.0
flow_2419_0,2601.0,2676.0
flow_127_0,2603.0,2681.0
flow_1353_0,2604.0,2716.0
flow_133_0,2606.0,2683.0
flow_1975_0,2621.0,2690.0
flow_2437_0,2625.0,2694.0
flow_1580_0,2641.0,2710.0
flow_1584_0,2644.0,2714.0
flow_496_0,2651.0,2716.0
flow_2464_0,2651.0,2720.0
flow_1375_0,2661.0,2730.0
flow_1376_0,2663.0,2733.0
flow_1379_0,2667.0,2737.0
flow_1380_0,2669.0,2738.0
flow_2468_0,2681.0,2746.0
flow_1381_0,2685.0,2803.0
flow_1586_0,2693.0,2800.0
flow_2474_0,2700.0,2751.0
flow_1589_0,2713.0,2782.0
flow_2904_0,2719.0,2788.0
flow_1578_0,2720.0,2771.0
flow_994_0,2721.0,2791.0
flow_1382_0,2721.0,2790.0
flow_1383_0,2723.0,2866.0
flow_1571_0,2731.0,2867.0
flow_2384_0,2732.0,2785.0
flow_479_0,2733.0,2871.0
flow_1384_0,2741.0,2811.0
flow_1592_0,2751.0,2821.0
flow_2486_0,2751.0,2816.0
flow_1352_0,2762.0,2813.0
flow_1594_0,2763.0,2873.0
flow_2490_0,2781.0,2832.0
flow_2491_0,2784.0,3056.0
flow_2546_0,2791.0,2871.0
flow_2567_0,2795.0,2865.0
flow_1056_0,2801.0,3060.0
flow_2497_0,2803.0,3126.0
flow_501_0,2805.0,3007.0
flow_2440_0,2810.0,3006.0
flow_1385_0,2811.0,3010.0
flow_2503_0,2821.0,2906.0
flow_1016_0,2831.0,2883.0
flow_2466_0,2841.0,3130.0
flow_1598_0,2851.0,2921.0
flow_1599_0,2854.0,2946.0
flow_1601_0,2863.0,2951.0
flow_2539_0,2876.0,2927.0
flow_2584_0,2901.0,2970.0
flow_1603_0,2903.0,3010.0
flow_2601_0,2905.0,2974.0
flow_1604_0,2923.0,3012.0
flow_1393_0,2931.0,3013.0
flow_1605_0,2943.0,3015.0
flow_502_0,2946.0,2997.0
flow_2521_0,2951.0,3003.0
flow_1395_0,2951.0,3046.0
flow_2532_0,2954.0,3026.0
flow_1396_0,2971.0,3041.0
flow_1075_0,2981.0,3033.0
flow_2923_0,2984.0,3076.0
flow_1606_0,3001.0,3070.0
flow_161_0,3003.0,3096.0
flow_1810_0,3015.0,3316.0
flow_1397_0,3021.0,3096.0
flow_1609_0,3021.0,3101.0
flow_1398_0,3023.0,3101.0
flow_2533_0,3031.0,3376.0
flow_1610_0,3032.0,3116.0
flow_1811_0,3034.0,3105.0
flow_1813_0,3053.0,3123.0
flow_1402_0,3080.0,3150.0
flow_2550_0,3081.0,3156.0
flow_2551_0,3083.0,3160.0
flow_536_0,3091.0,3416.0
flow_2913_0,3108.0,3178.0
flow_1612_0,3111.0,3181.0
flow_1613_0,3113.0,3184.0
flow_1403_0,3121.0,3190.0
flow_1404_0,3123.0,3193.0
flow_1614_0,3131.0,3200.0
flow_167_0,3133.0,3203.0
flow_1406_0,3140.0,3210.0
flow_2555_0,3151.0,3226.0
flow_2561_0,3153.0,3230.0
flow_2930_0,3161.0,3316.0
flow_1407_0,3171.0,3321.0
flow_1618_0,3179.0,3249.0
flow_1409_0,3182.0,3251.0
flow_1048_0,3201.0,3271.0
flow_2650_0,3204.0,3274.0
flow_1411_0,3212.0,3282.0
flow_1822_0,3215.0,3285.0
flow_2583_0,3224.0,3306.0
flow_1412_0,3227.0,3336.0
flow_1413_0,3242.0,3340.0
flow_525_0,3245.0,3321.0
flow_1620_0,3271.0,3342.0
flow_1415_0,3272.0,3381.0
flow_1621_0,3274.0,3376.0
flow_1109_0,3276.0,3356.0
flow_2940_0,3281.0,3356.0
flow_1118_0,3282.0,3436.0
flow_1623_0,3291.0,3361.0
flow_1127_0,3291.0,3361.0
flow_551_0,3291.0,3361.0
flow_2009_0,3293.0,3386.0
flow_2517_0,3294.0,3380.0
flow_563_0,3295.0,3347.0
flow_1416_0,3301.0,3436.0
flow_1417_0,3303.0,3396.0
flow_1826_0,3308.0,3441.0
flow_1988_0,3311.0,3381.0
flow_1624_0,3314.0,3396.0
flow_1418_0,3320.0,3401.0
flow_1141_0,3331.0,3391.0
flow_1419_0,3332.0,3416.0
flow_540_0,3335.0,3419.0
flow_1628_0,3343.0,3413.0
flow_1629_0,3346.0,3440.0
flow_1420_0,3361.0,3446.0
flow_1421_0,3363.0,3450.0
flow_561_0,3366.0,3466.0
flow_565_0,3368.0,3438.0
flow_1422_0,3380.0,3470.0
flow_1423_0,3400.0,3472.0
flow_1632_0,3403.0,3472.0
flow_574_0,3405.0,3474.0
flow_1633_0,3406.0,3475.0
flow_2936_0,3409.0,3479.0
flow_2946_0,3411.0,3482.0
flow_2603_0,3431.0,3496.0
flow_2605_0,3440.0,3491.0
flow_1832_0,3445.0,3514.0
flow_1635_0,3453.0,3523.0
flow_553_0,3479.0,3556.0
flow_2004_0,3489.0,3566.0
flow_1425_0,3491.0,3566.0
flow_1426_0,3493.0,3570.0
flow_2616_0,3501.0,3553.0
flow_1638_0,3503.0,3573.0
flow_2620_0,3504.0,3561.0
flow_2945_0,3515.0,3567.0
flow_2952_0,3516.0,3596.0
flow_1427_0,3531.0,nan
flow_1429_0,3538.0,nan
flow_2628_0,3540.0,3592.0
flow_1430_0,3581.0,nan
