,enter_time,leave_time
flow_315_0,1053.0,1170.0
flow_1471_0,1054.0,1117.0
flow_2161_0,1058.0,1120.0
flow_316_0,1071.0,1226.0
flow_317_0,1073.0,1231.0
flow_319_0,1076.0,1256.0
flow_67_0,1082.0,1151.0
flow_2777_0,1083.0,1153.0
flow_2796_0,1091.0,1176.0
flow_729_0,1094.0,1156.0
flow_1492_0,1097.0,1167.0
flow_2806_0,1101.0,1153.0
flow_53_0,1104.0,1160.0
flow_1262_0,1122.0,1186.0
flow_745_0,1131.0,1190.0
flow_2175_0,1133.0,1192.0
flow_2184_0,1138.0,1197.0
flow_239_0,1160.0,1229.0
flow_2192_0,1161.0,1296.0
flow_1474_0,1171.0,1237.0
flow_1493_0,1173.0,1240.0
flow_2213_0,1181.0,1261.0
flow_2215_0,1186.0,1243.0
flow_2173_0,1191.0,1263.0
flow_1707_0,1193.0,1266.0
flow_320_0,1211.0,1306.0
flow_324_0,1214.0,1286.0
flow_1711_0,1216.0,1309.0
flow_2768_0,1219.0,1290.0
flow_1268_0,1222.0,1276.0
flow_1715_0,1222.0,1292.0
flow_335_0,1224.0,1295.0
flow_1695_0,1230.0,1316.0
flow_2247_0,1252.0,1320.0
flow_1719_0,1261.0,1330.0
flow_338_0,1263.0,1333.0
flow_2212_0,1271.0,1366.0
flow_1277_0,1292.0,1356.0
flow_344_0,1292.0,1376.0
flow_345_0,1294.0,1380.0
flow_795_0,1294.0,1376.0
flow_2186_0,1297.0,1380.0
flow_741_0,1331.0,1416.0
flow_768_0,1341.0,1392.0
flow_347_0,1341.0,1421.0
flow_1727_0,1343.0,1436.0
flow_353_0,1371.0,1440.0
flow_354_0,1373.0,1456.0
flow_336_0,1379.0,1476.0
flow_1698_0,1380.0,1446.0
flow_358_0,1391.0,1460.0
flow_362_0,1393.0,1463.0
flow_1886_0,1395.0,1447.0
flow_2236_0,1398.0,1450.0
flow_1714_0,1411.0,1481.0
flow_1730_0,1421.0,1516.0
flow_367_0,1423.0,1521.0
flow_2216_0,1431.0,1482.0
flow_2224_0,1434.0,1516.0
flow_371_0,1441.0,1536.0
flow_375_0,1444.0,1514.0
flow_377_0,1461.0,1541.0
flow_1736_0,1463.0,1696.0
flow_380_0,1466.0,1700.0
flow_350_0,1471.0,1523.0
flow_1485_0,1481.0,1533.0
flow_383_0,1491.0,1686.0
flow_386_0,1494.0,1726.0
flow_329_0,1499.0,1686.0
flow_1299_0,1511.0,1731.0
flow_1721_0,1514.0,1690.0
flow_388_0,1521.0,1786.0
flow_1720_0,1521.0,1572.0
flow_1281_0,1531.0,1582.0
flow_1296_0,1535.0,1587.0
flow_391_0,1541.0,1611.0
flow_392_0,1544.0,1716.0
flow_376_0,1562.0,1626.0
flow_838_0,1569.0,2082.0
flow_397_0,1581.0,1790.0
flow_398_0,1583.0,1816.0
flow_1301_0,1590.0,1641.0
flow_1737_0,1593.0,1645.0
flow_1518_0,1593.0,1645.0
flow_399_0,1611.0,1681.0
flow_400_0,1613.0,1684.0
flow_1724_0,1621.0,1673.0
flow_2242_0,1624.0,1676.0
flow_402_0,1631.0,1820.0
flow_404_0,1633.0,1846.0
flow_2253_0,1634.0,1726.0
flow_407_0,1635.0,1706.0
flow_341_0,1638.0,1731.0
flow_412_0,1638.0,1708.0
flow_413_0,1640.0,1850.0
flow_415_0,1643.0,1713.0
flow_2840_0,1671.0,1836.0
flow_1741_0,1678.0,1732.0
flow_793_0,1691.0,1876.0
flow_416_0,1701.0,1880.0
flow_828_0,1701.0,1756.0
flow_417_0,1703.0,1916.0
flow_846_0,1704.0,1756.0
flow_854_0,1718.0,1789.0
flow_2846_0,1745.0,1797.0
flow_1310_0,1752.0,1804.0
flow_1527_0,1771.0,1827.0
flow_1748_0,1771.0,1920.0
flow_1751_0,1773.0,1946.0
flow_1750_0,1811.0,1950.0
flow_2858_0,1858.0,1910.0
flow_853_0,1881.0,1933.0
flow_419_0,1891.0,1961.0
flow_423_0,1894.0,2126.0
flow_1759_0,1896.0,1967.0
flow_1763_0,1941.0,2016.0
flow_1764_0,1950.0,2020.0
flow_909_0,2005.0,2136.0
flow_1529_0,2007.0,2077.0
flow_1542_0,2012.0,2063.0
flow_1943_0,2021.0,2131.0
flow_425_0,2023.0,2136.0
flow_111_0,2051.0,2141.0
flow_905_0,2071.0,2123.0
flow_1327_0,2092.0,2156.0
flow_114_0,2131.0,2206.0
flow_1331_0,2132.0,2196.0
flow_426_0,2141.0,2210.0
flow_427_0,2143.0,2266.0
flow_926_0,2171.0,2222.0
flow_2431_0,2181.0,2271.0
flow_1332_0,2183.0,2286.0
flow_1773_0,2201.0,2290.0
flow_1775_0,2203.0,2336.0
flow_442_0,2205.0,2276.0
flow_1338_0,2217.0,2296.0
flow_2872_0,2235.0,2287.0
flow_939_0,2238.0,2300.0
flow_448_0,2263.0,2333.0
flow_955_0,2265.0,2366.0
flow_122_0,2281.0,2436.0
flow_452_0,2291.0,2361.0
flow_453_0,2293.0,2364.0
flow_1766_0,2320.0,2376.0
flow_2847_0,2351.0,2402.0
flow_2292_0,2353.0,2405.0
flow_1959_0,2370.0,2421.0
flow_2293_0,2391.0,2446.0
flow_463_0,2391.0,2461.0
flow_464_0,2394.0,2506.0
flow_469_0,2411.0,2510.0
flow_475_0,2413.0,2536.0
flow_1571_0,2418.0,2487.0
flow_959_0,2424.0,2541.0
flow_478_0,2471.0,2546.0
flow_1787_0,2474.0,2577.0
flow_132_0,2482.0,2552.0
flow_970_0,2501.0,2566.0
flow_974_0,2504.0,2556.0
flow_1776_0,2509.0,2578.0
flow_479_0,2541.0,2846.0
flow_480_0,2544.0,2636.0
flow_142_0,2552.0,2621.0
flow_1563_0,2571.0,2656.0
flow_1574_0,2573.0,2659.0
flow_482_0,2581.0,2650.0
flow_1789_0,2583.0,2666.0
flow_1016_0,2601.0,2671.0
flow_488_0,2611.0,2680.0
flow_489_0,2614.0,2684.0
flow_491_0,2616.0,2687.0
flow_492_0,2620.0,2689.0
flow_1578_0,2625.0,2677.0
flow_1006_0,2626.0,2696.0
flow_1034_0,2657.0,2727.0
flow_497_0,2671.0,2766.0
flow_499_0,2673.0,2770.0
flow_1358_0,2708.0,2778.0
flow_500_0,2721.0,2886.0
flow_158_0,2752.0,2821.0
flow_1577_0,2755.0,2825.0
flow_2913_0,2759.0,2886.0
flow_1046_0,2761.0,2826.0
flow_2546_0,2763.0,2815.0
flow_507_0,2763.0,2890.0
flow_2309_0,2764.0,2816.0
flow_1372_0,2794.0,2866.0
flow_508_0,2831.0,2901.0
flow_1368_0,2834.0,2906.0
flow_510_0,2881.0,2951.0
flow_1597_0,2881.0,2932.0
flow_512_0,2883.0,2954.0
flow_1979_0,2901.0,2956.0
flow_514_0,2921.0,2991.0
flow_515_0,2924.0,2996.0
flow_521_0,2926.0,2999.0
flow_526_0,2929.0,3066.0
flow_530_0,2931.0,3071.0
flow_1804_0,2951.0,3096.0
flow_2319_0,2951.0,3006.0
flow_532_0,2953.0,3099.0
flow_2572_0,2963.0,3103.0
flow_1809_0,3041.0,3110.0
flow_1376_0,3046.0,3126.0
flow_496_0,3051.0,3103.0
flow_1056_0,3054.0,3116.0
flow_1076_0,3061.0,3236.0
flow_533_0,3101.0,3171.0
flow_534_0,3103.0,3174.0
flow_1816_0,3121.0,3191.0
flow_537_0,3123.0,3196.0
flow_541_0,3151.0,3220.0
flow_543_0,3154.0,3224.0
flow_547_0,3221.0,3291.0
flow_1820_0,3224.0,3496.0
flow_1109_0,3231.0,3283.0
flow_502_0,3241.0,3311.0
flow_1404_0,3296.0,3347.0
flow_1626_0,3298.0,3426.0
flow_1823_0,3351.0,3421.0
flow_2324_0,3391.0,3457.0
flow_175_0,3394.0,nan
flow_562_0,3441.0,3586.0
flow_1618_0,3444.0,3506.0
flow_566_0,3471.0,3590.0
flow_567_0,3474.0,3544.0
flow_571_0,3501.0,nan
flow_1822_0,3522.0,3575.0
flow_1167_0,3533.0,nan
flow_1417_0,3533.0,3596.0
flow_1172_0,3575.0,nan
flow_1423_0,3576.0,nan
flow_2012_0,3591.0,nan
flow_576_0,3591.0,nan
flow_1834_0,3593.0,nan
flow_580_0,3596.0,nan
flow_581_0,3598.0,nan
