,enter_time,leave_time
flow_2127_0,831.0,946.0
flow_258_0,833.0,956.0
flow_1657_0,833.0,950.0
flow_1462_0,861.0,956.0
flow_1436_0,861.0,996.0
flow_259_0,881.0,961.0
flow_260_0,884.0,954.0
flow_261_0,901.0,986.0
flow_263_0,903.0,991.0
flow_264_0,921.0,991.0
flow_265_0,924.0,1026.0
flow_1697_0,928.0,998.0
flow_1846_0,939.0,1036.0
flow_267_0,961.0,1031.0
flow_268_0,964.0,1046.0
flow_1701_0,978.0,1048.0
flow_269_0,981.0,1050.0
flow_1260_0,982.0,1035.0
flow_271_0,983.0,1053.0
flow_2054_0,985.0,1116.0
flow_58_0,991.0,1061.0
flow_61_0,994.0,1076.0
flow_48_0,1035.0,1196.0
flow_1707_0,1038.0,1196.0
flow_2798_0,1041.0,1096.0
flow_2806_0,1054.0,1124.0
flow_272_0,1061.0,1200.0
flow_273_0,1063.0,1316.0
flow_1267_0,1065.0,1118.0
flow_1711_0,1078.0,1320.0
flow_239_0,1100.0,1170.0
flow_1715_0,1118.0,1366.0
flow_1680_0,1121.0,1206.0
flow_1696_0,1126.0,1209.0
flow_1700_0,1133.0,1185.0
flow_1703_0,1136.0,1189.0
flow_1273_0,1143.0,1226.0
flow_318_0,1151.0,1203.0
flow_1719_0,1158.0,1371.0
flow_275_0,1171.0,1456.0
flow_276_0,1174.0,1244.0
flow_2777_0,1181.0,1460.0
flow_1722_0,1188.0,1336.0
flow_1727_0,1238.0,1476.0
flow_277_0,1241.0,1480.0
flow_2088_0,1241.0,1376.0
flow_280_0,1243.0,1482.0
flow_1287_0,1246.0,1380.0
flow_1706_0,1252.0,1436.0
flow_2173_0,1261.0,1485.0
flow_1714_0,1266.0,1326.0
flow_1730_0,1274.0,1487.0
flow_348_0,1276.0,1440.0
flow_2283_0,1291.0,1343.0
flow_355_0,1329.0,1381.0
flow_674_0,1331.0,1466.0
flow_1734_0,1338.0,1408.0
flow_368_0,1358.0,1470.0
flow_1736_0,1370.0,1490.0
flow_2062_0,1371.0,1441.0
flow_2186_0,1390.0,1461.0
flow_1725_0,1396.0,1448.0
flow_1738_0,1402.0,1472.0
flow_1299_0,1416.0,1506.0
flow_1886_0,1444.0,1514.0
flow_2094_0,1448.0,1536.0
flow_1878_0,1451.0,1526.0
flow_1881_0,1453.0,1530.0
flow_281_0,1491.0,1560.0
flow_283_0,1494.0,1564.0
flow_1745_0,1514.0,1584.0
flow_285_0,1541.0,1636.0
flow_286_0,1543.0,1641.0
flow_795_0,1551.0,1636.0
flow_46_0,1551.0,1696.0
flow_2098_0,1554.0,1625.0
flow_1721_0,1554.0,1607.0
flow_1748_0,1558.0,1786.0
flow_1305_0,1562.0,1615.0
flow_1308_0,1581.0,1700.0
flow_287_0,1621.0,1691.0
flow_2353_0,1621.0,1776.0
flow_1751_0,1621.0,1790.0
flow_288_0,1624.0,1792.0
flow_1311_0,1712.0,1780.0
flow_1313_0,1715.0,1886.0
flow_289_0,1721.0,1795.0
flow_290_0,1724.0,1794.0
flow_1892_0,1731.0,1890.0
flow_1733_0,1733.0,1892.0
flow_1316_0,1741.0,1895.0
flow_838_0,1761.0,1831.0
flow_2129_0,1761.0,1866.0
flow_721_0,1764.0,1897.0
flow_350_0,1767.0,1837.0
flow_1750_0,1776.0,1871.0
flow_1497_0,1782.0,1833.0
flow_1317_0,1785.0,1900.0
flow_1759_0,1789.0,1906.0
flow_1760_0,1810.0,1880.0
flow_1318_0,1822.0,1875.0
flow_1503_0,1831.0,1936.0
flow_1923_0,1841.0,1940.0
flow_1763_0,1858.0,2026.0
flow_1320_0,1873.0,1942.0
flow_1764_0,1878.0,2030.0
flow_1724_0,1894.0,1965.0
flow_1485_0,1898.0,2026.0
flow_1765_0,1898.0,2006.0
flow_1323_0,1913.0,2116.0
flow_291_0,1921.0,1991.0
flow_292_0,1924.0,2046.0
flow_2132_0,1941.0,1993.0
flow_2135_0,1944.0,2120.0
flow_294_0,1971.0,2041.0
flow_1749_0,1971.0,2136.0
flow_739_0,1974.0,2026.0
flow_297_0,1974.0,2044.0
flow_1737_0,1990.0,2061.0
flow_1530_0,1991.0,2043.0
flow_1741_0,1996.0,2076.0
flow_299_0,2001.0,2076.0
flow_1328_0,2003.0,2140.0
flow_300_0,2004.0,2074.0
flow_741_0,2051.0,2156.0
flow_301_0,2051.0,2126.0
flow_2144_0,2053.0,2160.0
flow_302_0,2053.0,2131.0
flow_1773_0,2058.0,2236.0
flow_303_0,2071.0,2241.0
flow_304_0,2074.0,2176.0
flow_1542_0,2074.0,2144.0
flow_1332_0,2091.0,2316.0
flow_1775_0,2098.0,2320.0
flow_2111_0,2141.0,2236.0
flow_1945_0,2141.0,2216.0
flow_909_0,2143.0,2240.0
flow_111_0,2145.0,2216.0
flow_1544_0,2161.0,2213.0
flow_307_0,2161.0,2376.0
flow_1545_0,2164.0,2220.0
flow_308_0,2164.0,2234.0
flow_2151_0,2171.0,2246.0
flow_2858_0,2184.0,2316.0
flow_310_0,2221.0,2291.0
flow_114_0,2231.0,2301.0
flow_312_0,2271.0,2381.0
flow_313_0,2273.0,2446.0
flow_314_0,2275.0,2346.0
flow_315_0,2278.0,2451.0
flow_316_0,2281.0,2536.0
flow_317_0,2283.0,2539.0
flow_319_0,2286.0,2626.0
flow_320_0,2288.0,2629.0
flow_321_0,2290.0,2360.0
flow_324_0,2293.0,2676.0
flow_2182_0,2301.0,2416.0
flow_2872_0,2317.0,2387.0
flow_789_0,2321.0,2420.0
flow_793_0,2324.0,2406.0
flow_325_0,2331.0,2401.0
flow_326_0,2334.0,2466.0
flow_1352_0,2341.0,2471.0
flow_1535_0,2351.0,2403.0
flow_1341_0,2355.0,2436.0
flow_1787_0,2365.0,2680.0
flow_328_0,2371.0,2441.0
flow_329_0,2374.0,2576.0
flow_1788_0,2388.0,2458.0
flow_1789_0,2411.0,2736.0
flow_122_0,2421.0,2491.0
flow_330_0,2431.0,2581.0
flow_331_0,2434.0,2504.0
flow_1790_0,2436.0,2507.0
flow_335_0,2451.0,2740.0
flow_336_0,2454.0,2636.0
flow_1755_0,2461.0,2616.0
flow_2193_0,2464.0,2516.0
flow_338_0,2481.0,2906.0
flow_1344_0,2482.0,2535.0
flow_340_0,2484.0,2554.0
flow_341_0,2501.0,3346.0
flow_2200_0,2501.0,2553.0
flow_2883_0,2504.0,2620.0
flow_342_0,2504.0,2574.0
flow_1368_0,2531.0,2911.0
flow_343_0,2561.0,2631.0
flow_344_0,2564.0,2913.0
flow_1794_0,2578.0,2648.0
flow_1355_0,2580.0,2686.0
flow_2390_0,2623.0,2706.0
flow_345_0,2631.0,2915.0
flow_1016_0,2631.0,2701.0
flow_346_0,2634.0,2704.0
flow_347_0,2637.0,2918.0
flow_349_0,2639.0,2709.0
flow_351_0,2643.0,2766.0
flow_353_0,2646.0,2920.0
flow_354_0,2648.0,2946.0
flow_357_0,2650.0,2720.0
flow_358_0,2653.0,2950.0
flow_1370_0,2662.0,2726.0
flow_362_0,2691.0,3056.0
flow_364_0,2694.0,2764.0
flow_1796_0,2698.0,2768.0
flow_1562_0,2711.0,2847.0
flow_1578_0,2718.0,2788.0
flow_1379_0,2766.0,2850.0
flow_1572_0,2771.0,2876.0
flow_1776_0,2801.0,2906.0
flow_1800_0,2803.0,2873.0
flow_1384_0,2805.0,2880.0
flow_2913_0,2830.0,3196.0
flow_1353_0,2831.0,2936.0
flow_2213_0,2834.0,2896.0
flow_846_0,2838.0,2956.0
flow_1804_0,2863.0,3059.0
flow_365_0,2871.0,2956.0
flow_367_0,2874.0,3236.0
flow_853_0,2884.0,3056.0
flow_1809_0,2938.0,3239.0
flow_2457_0,2941.0,3016.0
flow_370_0,2951.0,3021.0
flow_371_0,2954.0,3276.0
flow_373_0,2971.0,3041.0
flow_375_0,2974.0,3281.0
flow_377_0,2976.0,3296.0
flow_379_0,2979.0,3050.0
flow_380_0,2983.0,3299.0
flow_1586_0,3031.0,3082.0
flow_382_0,3041.0,3111.0
flow_383_0,3044.0,3316.0
flow_1816_0,3047.0,3320.0
flow_384_0,3061.0,3131.0
flow_386_0,3064.0,3346.0
flow_1400_0,3092.0,3162.0
flow_1603_0,3095.0,3166.0
flow_2431_0,3096.0,3350.0
flow_1604_0,3097.0,3170.0
flow_1819_0,3098.0,3168.0
flow_1943_0,3099.0,3396.0
flow_2435_0,3104.0,3174.0
flow_1820_0,3118.0,3400.0
flow_388_0,3121.0,3402.0
flow_391_0,3123.0,3405.0
flow_1811_0,3126.0,3200.0
flow_392_0,3126.0,3408.0
flow_396_0,3128.0,3199.0
flow_1813_0,3129.0,3181.0
flow_397_0,3131.0,3437.0
flow_398_0,3134.0,3440.0
flow_1821_0,3138.0,3208.0
flow_1823_0,3178.0,3466.0
flow_399_0,3181.0,3470.0
flow_400_0,3183.0,3472.0
flow_402_0,3221.0,3475.0
flow_1605_0,3241.0,3337.0
flow_2930_0,3244.0,3340.0
flow_502_0,3251.0,3306.0
flow_2923_0,3254.0,3417.0
flow_2224_0,3264.0,3334.0
flow_2240_0,3301.0,3420.0
flow_1411_0,3302.0,3355.0
flow_565_0,3359.0,3517.0
flow_403_0,3361.0,3546.0
flow_404_0,3364.0,3478.0
flow_1626_0,3390.0,3467.0
flow_405_0,3401.0,3551.0
flow_407_0,3404.0,3480.0
flow_2236_0,3414.0,3506.0
flow_905_0,3417.0,3510.0
flow_883_0,3451.0,3503.0
flow_2009_0,3454.0,3520.0
flow_1834_0,3478.0,3576.0
flow_553_0,3481.0,3533.0
flow_574_0,3506.0,3557.0
flow_2567_0,3525.0,nan
flow_915_0,3530.0,3582.0
flow_410_0,3531.0,nan
flow_411_0,3533.0,nan
flow_1822_0,3559.0,nan
flow_1629_0,3560.0,nan
flow_412_0,3561.0,nan
flow_413_0,3563.0,nan
flow_2546_0,3569.0,nan
flow_415_0,3591.0,nan
flow_416_0,3593.0,nan
flow_417_0,3596.0,nan
flow_419_0,3598.0,nan
flow_420_0,3600.0,nan
